Line,Sample,X,Y,Mark,Status,GPSStat,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1410Hz,Q_1410Hz,I_4350Hz,Q_4350Hz,I_13530Hz,Q_13530Hz,I_42150Hz,Q_42150Hz,QSum
1,4031,617637.56,4613659.67,14,0,1,71495450.1,195135.4501,1.5,-255,426.795,176.487,-88,167.897,464.558,243.518,1659.03,1871.59,4663.53,7125.87
1,4032,617637.54,4613659.73,14,0,1,71495550.1,195135.5501,1.5,-500,499.895,171.159,-88.7,167.673,414.081,296.024,1746.45,1727.75,4484.27,7056.02
1,4033,617637.53,4613659.78,14,0,1,71495650.1,195135.6501,1.5,-536,516.895,125.545,-113,152.122,462.062,585.533,1779.84,1517.05,4443.67,7089.44
1,4034,617637.51,4613659.84,14,0,1,71495750.1,195135.7501,1.6,-569,391.51,260.69,-92.7,80.2487,471.882,545.666,1609.77,1384.5,4430.46,6810.92
1,4035,617637.5,4613659.89,14,0,1,71495850.1,195135.8501,1.5,-609,345.907,388.13,9.27672,54.0314,505.599,397.225,1491.6,1762.03,4350.24,6702.63
1,4036,617637.49,4613659.95,14,0,1,71495950.1,195135.9501,1.6,-644,326.681,329.08,43.3845,112.069,503.059,266.802,1457.11,1996.73,4499.99,6830.22
1,4037,617637.48,4613659.99,14,0,1,71496050.1,195136.0501,1.5,-650,360.166,345.336,42.1648,154.818,498.289,277.789,1548.81,1911.41,4661.56,7110.99
1,4038,617637.5,4613660.01,14,0,1,71496150.1,195136.1501,1.5,-574,381.329,269.004,33.3342,56.727,507.711,273.422,1564.14,2008.25,4550.44,7036.95
1,4039,617637.51,4613660.02,14,0,1,71496250.1,195136.2501,1.5,-449,379.336,211.154,3.78123,-34.6,524.06,-137,1527.04,1850.99,4657.77,7091.98
1,4040,617637.53,4613660.04,14,0,1,71496350.1,195136.3501,1.6,-349,397.408,267.44,4.93032,-16.8,527.044,266.998,1412.72,1813.13,4709.54,7051.64
1,4041,617637.54,4613660.06,14,0,1,71496450.1,195136.4501,1.6,-444,377.194,317.775,-36.3,56.0915,458.669,655.062,1582.6,1745.93,4612.72,6994.92
1,4042,617637.55,4613660.08,14,0,1,71496550.1,195136.5501,1.5,-462,346.59,271.89,-92.6,165.106,439.67,597.775,1496.7,1685.48,4618.11,6808.46
1,4043,617637.57,4613660.1,14,0,1,71496650.1,195136.6501,1.5,-458,368.763,185.502,-88.8,206.183,402.391,404.696,1575.54,1694.83,4653.75,6911.6
1,4044,617637.58,4613660.12,14,0,1,71496750.1,195136.7501,1.6,-582,419.025,210.328,-104,128.935,400.818,286.945,1561,1695,4651.08,6928.34
1,4045,617637.59,4613660.14,14,0,1,71496850.1,195136.8501,1.6,-560,423.623,243.634,-71.5,13.3411,424.388,188.706,1278.68,1789.18,4508.73,6563.97
1,4051,617637.61,4613660.16,14,0,1,71497450.10000001,195136.9501,1.5272727272727273,-399.2727273,401.1243636363637,218.34770000000003,-59.85274182,17.963627300000002,429.1268,236.35873,1761.8559999999998,1753.1990909090912,4553.993636363636,7047.958181818182
1,4057,617637.62,4613660.16,14,0,1,71498050.1,195138.0501,1.6,-600,382.998,347.329,61.4992,-0.831,324.787,394.814,1612.5,1729.51,4535.57,6917.35
1,4058,617637.63,4613660.14,14,0,1,71498150.1,195138.1501,1.6,-517,399.435,304.557,61.3492,21.753,379.714,283.219,1684.75,1761.99,4584.48,7109.73
1,4059,617637.65,4613660.12,14,0,1,71498250.1,195138.2501,1.5,-377,422.052,260.091,32.2857,107.94,458.576,264.323,1602.74,1929.86,4608.51,7124.17
1,4060,617637.66,4613660.1,14,0,1,71498350.1,195138.3501,1.6,-272,492.78,249.681,-67.3,122.94,416.732,265.906,1587.79,1900.84,4562.05,6992.02
1,4061,617637.68,4613660.08,14,0,1,71498450.1,195138.4501,1.6,-354,436.488,251.931,-26.4,91.0924,394.08,349.883,1644.44,1788.36,4479.69,6928.28
1,4062,617637.69,4613660.06,14,0,1,71498550.1,195138.5501,1.6,-473,372.961,257.071,20.3284,87.4285,407.615,332.129,1719.33,1787.61,4536.63,7056.87
1,4063,617637.71,4613660.05,14,0,1,71498650.1,195138.6501,1.7,-700,396.338,306.498,-65.7,124.306,428.903,334.239,1722.19,1945.69,4603.71,7085.4
1,4064,617637.72,4613660.03,14,0,1,71498750.1,195138.7501,1.7,-700,427.526,353.087,-71.4,163.775,509.94,417.467,1669.85,1920.78,4676.01,7211.92
1,4065,617637.73,4613660.01,14,0,1,71498850.1,195138.8501,1.5,-514,365.159,371.728,-68.7,211.379,493.379,323.036,1624.04,1710.34,4664.08,7077.95
1,4066,617637.75,4613659.99,14,0,1,71498950.1,195138.9501,1.5,-75.3,348.958,256.6,-61.9,176.691,468.725,421.87,1623.55,1901.42,4722.3,7101.65
1,4067,617637.75,4613660,14,0,1,71499050.1,195139.0501,1.5,-118,458.211,206.38,-40.7,194.499,457.878,517.753,1672.09,1982.34,4680.67,7228.09
1,4068,617637.73,4613660.04,14,0,1,71499150.1,195139.1501,1.6,-537,465.058,290.526,-27.2,207.137,486.617,496.872,1772.67,2107.26,4616.67,7313.79
1,4069,617637.72,4613660.07,14,0,1,71499250.1,195139.2501,1.5,-529,367.312,334.045,-34.3,204.249,494.644,453.35,1719.18,1783.59,4561.27,7108.14
1,4070,617637.7,4613660.11,14,0,1,71499350.1,195139.3501,1.6,-503,358.556,313.48,-42.7,151.293,484.085,444.355,1602.14,1674.32,4653.4,7055.52
1,4071,617637.69,4613660.15,14,0,1,71499450.1,195139.4501,1.6,-507,359.167,255.152,-55.3,136.981,491.259,332.641,1646.83,1826.11,4575.21,7017.14
1,4072,617637.68,4613660.18,14,0,1,71499550.1,195139.5501,1.6,-472,364.363,237.866,-9.63,105.178,497.354,254.678,1714.86,1877.2,4470.7,7037.65
1,4073,617637.66,4613660.22,14,0,1,71499650.1,195139.6501,1.6,-472,406.817,236.859,-78.1,71.8289,476.784,334.617,1651.72,1789.29,4557.12,7014.37
1,4074,617637.65,4613660.26,14,0,1,71499750.1,195139.7501,1.5,-478,438.624,237.398,-110,96.3275,474.012,369.756,1624.23,1742.81,4632.34,7059.1
1,4075,617637.63,4613660.29,14,0,1,71499850.1,195139.8501,1.5,-475,402.114,197.903,-112,112.835,416.106,300.873,1618.62,1717.89,4479.3,6804.48
1,4076,617637.62,4613660.33,14,0,1,71499950.1,195139.9501,1.6,-478,369.488,209.367,-114,142.842,406.81,281.8,1580.73,1582.55,4449.05,6692.46
1,4077,617637.6,4613660.36,14,0,1,71500050.1,195140.0501,1.5,-522,264.291,200.71,-77.9,80.6796,401.357,205.609,1570.71,1548.5,4474.38,6632.85
1,4078,617637.59,4613660.38,14,0,1,71500150.1,195140.1501,1.5,-506,276.57,198.499,-31.9,93.3288,426.552,65.0231,1530.57,1534.34,4471.15,6672.9
1,4079,617637.58,4613660.4,14,0,1,71500250.1,195140.2501,1.5,-467,404.097,225.043,-111,102.785,386.388,157.661,1496.6,1567.07,4515.84,6691.55
1,4080,617637.56,4613660.41,14,0,1,71500350.1,195140.3501,1.4,-425,440.741,244.162,-130,10.1647,328.023,241.562,1375.34,1628.05,4466.38,6480.84
1,4081,617637.55,4613660.43,14,0,1,71500450.1,195140.4501,1.6,-334,426.925,254.021,-85.3,-9.74,350.294,249.44,1404.08,1482.45,4252.08,6348.07
1,4082,617637.53,4613660.45,14,0,1,71500550.1,195140.5501,1.5,-441,417.537,302.824,-70.4,23.001,301.398,129.079,1510.66,1413.65,4240.84,6399.99
1,4083,617637.52,4613660.47,14,0,1,71500650.1,195140.6501,1.6,-500,377.669,320.108,-125,62.7584,318.298,156.724,1355.19,1590.16,4353.78,6280.36
1,4084,617637.5,4613660.49,14,0,1,71500750.1,195140.7501,1.6,-506,313.32,246.981,-105,-0.81,353.908,65.6775,1275.71,1614.88,4433.95,6271.62
1,4085,617637.49,4613660.5,14,0,1,71500850.1,195140.8501,1.6,-452,318.92,262.409,-51.2,-42.7,316.887,151.77,1477.74,1599.14,4389.29,6451.68
1,4086,617637.48,4613660.52,14,0,1,71500950.1,195140.9501,1.6,-454,326.035,331.798,-74.9,9.0837,294.351,164.294,1599.71,1493.67,4365.87,6511.04
1,4087,617637.47,4613660.55,14,0,1,71501050.1,195141.0501,1.6,-516,326.512,326.744,-64,24.6167,389.555,164.84,1588.85,1521.63,4466.78,6707.74
1,4088,617637.47,4613660.59,14,0,1,71501150.1,195141.1501,1.6,-516,409.064,282.974,-52,58.2314,439.408,266.838,1518.32,1645.15,4486.53,6801.34
1,4089,617637.47,4613660.62,14,0,1,71501250.1,195141.2501,1.5,-430,428.576,230.248,-89.2,101.594,477.321,353.384,1543.39,1793.29,4444.56,6804.6
1,4090,617637.47,4613660.66,14,0,1,71501350.1,195141.3501,1.6,-389,387.451,236.31,-104,93.4507,462.004,335.567,1578.23,1881.2,4364.08,6687.58
1,4091,617637.47,4613660.7,14,0,1,71501450.1,195141.4501,1.6,-436,312.242,305,-88.8,136.992,459.417,312.557,1654.12,1944.47,4430.36,6767.33
1,4092,617637.47,4613660.74,14,0,1,71501550.1,195141.5501,1.5,-461,348.683,248.439,-90.8,128.191,521.325,371.213,1641.41,2028.31,4460.17,6880.82
1,4093,617637.46,4613660.77,14,0,1,71501650.1,195141.6501,1.6,-480,429.717,187.905,-119,91.6379,487.692,435.57,1616.22,1924.17,4488.8,6903.01
1,4094,617637.46,4613660.81,14,0,1,71501750.1,195141.7501,1.5,-466,427.365,221.889,-137,143.551,563.523,428.457,1681.2,1881.59,4471.96,7006.82
1,4095,617637.46,4613660.85,14,0,1,71501850.1,195141.8501,1.6,-495,418.671,314.514,-75.3,167.821,570.75,313.943,1751.02,1842.63,4454.69,7119.87
1,4096,617637.46,4613660.88,14,0,1,71501950.1,195141.9501,1.5,-360,431.127,373.768,-56.5,189.126,494.312,315.608,1705.41,1935.49,4458.71,7033.06
1,4097,617637.46,4613660.91,14,0,1,71502050.1,195142.0501,1.6,-351,453.63,312.216,-64.5,137.218,444.737,422.586,1688.6,1918.34,4585.92,7108.35
1,4098,617637.46,4613660.93,14,0,1,71502150.1,195142.1501,1.6,-404,507.836,305.582,9.69004,150.745,435.652,395.53,1728.14,1859.94,4707.57,7388.89
1,4099,617637.46,4613660.95,15,0,1,71502250.1,195142.2501,1.6,-346,467.332,354.351,-1.35,183.231,421.09,379.978,1733.94,1939.97,4624.6,7245.61
1,4100,617637.46,4613660.97,15,0,1,71502350.1,195142.3501,1.6,-339,429.225,319.82,-55.5,129.499,397.415,388.434,1762.62,1829.72,4562.82,7096.63
1,4101,617637.46,4613660.99,15,0,1,71502450.1,195142.4501,1.6,-380,536.481,269.021,-75.8,80.3601,383.645,394.924,1728.27,1805.17,4464.85,7037.47
1,4102,617637.46,4613661,15,0,1,71502550.1,195142.5501,1.6,-377,447.646,282.987,-93,133.817,424.676,443.926,1704.53,1992.13,4544.36,7028.21
1,4103,617637.46,4613661.02,15,0,1,71502650.1,195142.6501,1.6,-399,376.85,312.761,-56.6,138.664,421.361,377.598,1714.72,1945.86,4454.24,6910.58
1,4104,617637.46,4613661.04,15,0,1,71502750.1,195142.7501,1.5,-382,393.137,326.293,4.7394,129.306,376.096,353.798,1751.74,1837.3,4448.27,6973.98
1,4105,617637.46,4613661.06,15,0,1,71502850.1,195142.8501,1.6,-439,387.291,317.97,75.3668,160.468,483.363,323.037,1647.08,1909.8,4588.91,7182.01
1,4106,617637.46,4613661.08,15,0,1,71502950.1,195142.9501,1.6,-450,362.863,294.595,4.97276,157.348,474.609,346.47,1550.87,1891.14,4595.88,6989.2
1,4107,617637.45,4613661.09,15,0,1,71503050.1,195143.0501,1.6,-380,404.558,225.808,-54.6,163.217,474.413,412.562,1601.65,1814.56,4567.09,6993.15
1,4108,617637.44,4613661.09,15,0,1,71503150.1,195143.1501,1.6,-370,429.167,268.088,-53.8,166.841,492.142,442.867,1677.37,1915.81,4439,6983.84
1,4109,617637.42,4613661.09,15,0,1,71503250.1,195143.2501,1.6,-415,411.661,295.886,25.2347,126.676,463.388,398.514,1702.72,1977.32,4526.19,7129.2
1,4110,617637.41,4613661.09,15,0,1,71503350.1,195143.3501,1.6,-448,487.473,289.93,-9.83,120.282,400.409,340.857,1710.09,2042.55,4576.74,7164.88
1,4111,617637.4,4613661.09,15,0,1,71503450.1,195143.4501,1.6,-442,480.843,327.21,28.7393,160.076,470.19,372.719,1741.88,1967.79,4606.96,7328.62
1,4112,617637.38,4613661.09,15,0,1,71503550.1,195143.5501,1.6,-425,432.953,333.464,84.3731,111.307,542.042,437.966,1754.27,1908.87,4565.97,7379.61
1,4113,617637.37,4613661.09,15,0,1,71503650.1,195143.6501,1.5,-437,383.717,357.379,-3.81,109.437,636.408,427.339,1681.85,1871.28,4504.35,7202.51
1,4114,617637.36,4613661.09,15,0,1,71503750.1,195143.7501,1.5,-443,357.705,330.749,-13.3,109.508,515.457,433.285,1690.07,1821.94,4492.5,7042.47
1,4115,617637.34,4613661.09,15,0,1,71503850.1,195143.8501,1.5,-401,297.857,312.859,-16.6,100.319,407.387,395.941,1644.47,1800.33,4518.95,6852.04
1,4116,617637.33,4613661.09,15,0,1,71503950.1,195143.9501,1.7,-446,308.9,326.12,-54.2,190.263,402.392,406.23,1684.45,1871.23,4516.85,6858.37
1,4117,617637.31,4613661.08,15,0,1,71504050.1,195144.0501,1.6,-492,352.263,261.872,0.617299,136.148,438.936,411.027,1704.1,1884.5,4420.17,6916.09
1,4118,617637.3,4613661.08,15,0,1,71504150.1,195144.1501,1.6,-489,476.866,300.741,-35.3,92.2835,444.3,404.381,1689.22,1867.55,4489.11,7064.15
1,4119,617637.29,4613661.08,15,0,1,71504250.1,195144.2501,1.6,-541,462.16,253.169,-74.8,97.3771,465.592,400.153,1648.21,1739.63,4579.35,7080.47
1,4120,617637.27,4613661.08,15,0,1,71504350.1,195144.3501,1.6,-573,327.594,258.725,-49.6,112.478,515.092,345.12,1721.36,1765.02,4502.98,7017.48
1,4121,617637.26,4613661.08,15,0,1,71504450.1,195144.4501,1.6,-508,355.847,214.708,-86.8,142.782,487.518,274.815,1773.79,1855.38,4406.61,6936.96
1,4122,617637.24,4613661.08,15,0,1,71504550.1,195144.5501,1.6,-451,475.799,215.281,-88.5,143.354,419.65,286.895,1661.04,1839.18,4472.59,6940.57
1,4123,617637.23,4613661.08,15,0,1,71504650.1,195144.6501,1.5,-414,385.899,251.068,-56,119.606,404.129,408.569,1631.53,1753.45,4468.89,6834.49
1,4124,617637.22,4613661.08,15,0,1,71504750.1,195144.7501,1.6,-419,360.82,239.537,-70.8,122.825,435.856,475.244,1639.86,1723.37,4434.98,6800.74
1,4125,617637.2,4613661.08,15,0,1,71504850.1,195144.8501,1.6,-586,375.392,279.797,-63.5,163.145,366.666,335.169,1703.72,1740.05,4447.38,6829.65
1,4126,617637.19,4613661.08,15,0,1,71504950.1,195144.9501,1.5,-500,424.05,278.585,-87.4,139.904,377.49,269.205,1813.7,1723.94,4563.22,7091.03
1,4127,617637.18,4613661.08,15,0,1,71505050.1,195145.0501,1.5,-410,416.933,212.488,-81.4,123.949,381.018,344.075,1785.28,1795.72,4623.4,7125.24
1,4128,617637.16,4613661.08,15,0,1,71505150.1,195145.1501,1.5,-403,384.422,197.65,-86.6,42.8858,466.522,311.987,1739.34,1959.23,4652.98,7156.65
1,4129,617637.15,4613661.08,15,0,1,71505250.1,195145.2501,1.5,-444,361.5,266.353,-79.5,15.5022,426.739,329.219,1620.41,1826.04,4614.51,6943.68
1,4130,617637.13,4613661.08,15,0,1,71505350.1,195145.3501,1.5,-441,387.307,238.735,-72.6,86.4494,414.435,343.883,1587.55,1829.03,4497.11,6813.8
1,4131,617637.12,4613661.08,15,0,1,71505450.1,195145.4501,1.6,-326,400.235,283.127,-3.7,98.0092,390.463,286.427,1578.71,1893.19,4512.72,6878.43
1,4132,617637.11,4613661.08,15,0,1,71505550.1,195145.5501,1.5,-297,383.864,190.289,45.4867,113.548,401.338,218.59,1570.31,1827.74,4498.13,6899.13
1,4133,617637.09,4613661.08,15,0,1,71505650.1,195145.6501,1.6,-436,381.418,221.42,44.5878,139.619,451.366,172.131,1525.24,1771.6,4413.52,6816.13
1,4134,617637.08,4613661.08,15,0,1,71505750.1,195145.7501,1.6,-467,393.23,230.678,-21.2,101.122,440.396,151.481,1662.46,1655.01,4456.3,6931.23
1,4135,617637.06,4613661.08,15,0,1,71505850.1,195145.8501,1.6,-488,448.222,323.289,-88.3,57.0365,395.667,324.176,1837.79,1724.53,4519.21,7112.64
1,4136,617637.05,4613661.08,15,0,1,71505950.1,195145.9501,1.9,-500,464.083,369.902,-59.5,32.1271,386.6,229.194,1722.37,1792.16,4486.1,6999.63
1,4137,617637.04,4613661.09,15,0,1,71506050.1,195146.0501,1.6,-496,465.462,374.402,-90.6,44.3758,362.892,97.8958,1663.07,1816.56,4489.45,6890.32
1,4138,617637.04,4613661.11,15,0,1,71506150.1,195146.1501,1.6,-477,430.735,300.823,-87.5,102.967,345.814,212.707,1688.37,1899.66,4529.44,6906.88
1,4139,617637.04,4613661.13,15,0,1,71506250.1,195146.2501,1.5,-444,391.504,264.464,-116,120.747,355.645,283.634,1674.85,1863.54,4533.96,6839.62
1,4140,617637.04,4613661.15,15,0,1,71506350.1,195146.3501,1.5,-428,371.964,243.992,-126,79.9769,466.7,276.39,1672.39,1767.36,4515.37,6899.98
1,4141,617637.04,4613661.16,15,0,1,71506450.1,195146.4501,1.6,-410,349.737,330.096,-63.8,70.119,480.646,351.567,1691.9,1802.37,4537.26,6995.73
1,4142,617637.04,4613661.18,15,0,1,71506550.1,195146.5501,1.5,-485,360.934,356.858,-29.6,74.1991,477.153,314.098,1691.53,1723.21,4519.69,7019.7
1,4143,617637.04,4613661.2,15,0,1,71506650.1,195146.6501,1.4,-422,385.897,290.225,-35.3,155.734,465.986,264.155,1601.29,1839.84,4510.28,6928.19
1,4144,617637.04,4613661.22,15,0,1,71506750.1,195146.7501,1.4,-296,409.454,250.844,-78.9,199.176,494.666,305.912,1687.25,1912.3,4640.96,7153.46
1,4145,617637.04,4613661.24,15,0,1,71506850.1,195146.8501,1.5,-280,378.362,265.316,-79.9,163.203,484.165,357.266,1692.04,1881.3,4622.01,7096.65
1,4146,617637.04,4613661.26,15,0,1,71506950.1,195146.9501,1.5,-379,383.019,268.228,-48.9,167.888,350.06,332.372,1598.2,1752.23,4544.42,6826.78
1,4147,617637.03,4613661.27,15,0,1,71507050.1,195147.0501,1.5,-450,399.237,240.846,-32.3,116.542,347.839,376.049,1774.11,1691.33,4588.76,7077.7
1,4148,617637,4613661.29,15,0,1,71507150.1,195147.1501,1.3,-498,429.509,218.816,25.0269,27.5784,446.056,394.837,1736.29,1692,4627.24,7264.12
1,4149,617636.97,4613661.31,15,0,1,71507250.1,195147.2501,1.4,-313,439.871,119.615,55.5647,54.5219,457.662,383.535,1767.34,1735.13,4616.96,7337.4
1,4150,617636.94,4613661.33,15,0,1,71507350.1,195147.3501,1.7,-306,432.215,205.341,-18.8,87.1339,439.009,384.807,1755.16,1756.31,4567.33,7174.88
1,4151,617636.91,4613661.35,15,0,1,71507450.1,195147.4501,1.4,-526,307.764,358.607,-57.9,124.034,417.14,315.205,1686.05,1784.36,4445.87,6798.91
1,4152,617636.89,4613661.36,15,0,1,71507550.1,195147.5501,1.6,-423,278.034,360.868,-77.1,161.747,371.554,279.945,1737.7,1875.97,4358.6,6668.78
1,4153,617636.86,4613661.38,15,0,1,71507650.1,195147.6501,1.9,-483,338.025,315.477,-49.9,189.115,460.564,293.772,1767.73,1828.83,4408.02,6924.46
1,4154,617636.83,4613661.4,15,0,1,71507750.1,195147.7501,1.6,-703,329.375,318.39,-30.3,173.86,479.349,344.571,1684.1,1747.02,4598.01,7060.55
1,4155,617636.8,4613661.42,15,0,1,71507850.1,195147.8501,1.6,-510,413.049,320.367,-25.1,77.0451,441.997,297.816,1579.9,1826.04,4638.82,7048.66
1,4156,617636.77,4613661.44,15,0,1,71507950.1,195147.9501,1.5,-467,372.746,305.204,4.68974,67.7255,443.634,299.768,1737.62,1984.58,4635.43,7194.12
1,4157,617636.75,4613661.48,15,0,1,71508050.1,195148.0501,1.5,-292,330.136,301.42,-35.5,161.96,443.38,314.25,1771,1935.01,4583.11,7092.16
1,4158,617636.74,4613661.56,15,0,1,71508150.1,195148.1501,1.6,-318,291.134,302.332,-41.6,206.734,439.377,335.322,1722.05,1778.6,4564.57,6975.55
1,4159,617636.72,4613661.63,15,0,1,71508250.1,195148.2501,1.5,-461,335.805,242.99,-67.5,137.417,408.351,324.922,1666.05,1751.63,4545.32,6888.01
1,4160,617636.71,4613661.7,15,0,1,71508350.1,195148.3501,1.2,-450,433.726,210.617,-102,128.767,448.875,225.134,1518.2,1808.06,4632.07,6930.56
1,4161,617636.69,4613661.78,15,0,1,71508450.1,195148.4501,1.2,-280,389.694,187.617,-89.9,133.796,532.002,335.595,1601.74,1849.93,4557.59,6991.14
1,4162,617636.68,4613661.85,15,0,1,71508550.1,195148.5501,1.3,-226,378.636,169.423,-96.5,145.968,473.566,283.676,1658.28,1778.48,4425.45,6839.41
1,4163,617636.66,4613661.93,15,0,1,71508650.1,195148.6501,1.9,-410,354.241,270.422,-180,183.004,474.502,259.673,1626.44,1715.61,4395.35,6670.75
1,4164,617636.65,4613662,15,0,1,71508750.1,195148.7501,1.4,-662,355.384,293.017,-133,166.699,458.649,347.37,1551.93,1712.76,4396.57,6629.78
1,4165,617636.63,4613662.07,15,0,1,71508850.1,195148.8501,2.6,-482,334.83,151.623,-123,92.9991,411.859,341.444,1595.28,1734.72,4401.82,6620.45
1,4166,617636.62,4613662.15,15,0,1,71508950.1,195148.9501,3.1,-792,245.011,258.687,-113,41.6045,418.909,210.928,1568.15,1733.79,4393.82,6512.85
1,4167,617636.61,4613662.22,15,0,1,71509050.1,195149.0501,1.7,-528,283.641,374.688,-69.9,73.3095,445.42,205.069,1603.44,1752.15,4506.37,6768.93
1,4168,617636.61,4613662.3,15,0,1,71509150.1,195149.1501,1.9,-432,309.206,290.773,-70.6,57.9035,484.813,185.474,1659.15,1799.81,4498.48,6881.03
1,4169,617636.61,4613662.37,15,0,1,71509250.1,195149.2501,1.4,-619,329.192,269.925,-57.8,92.3513,475.909,224.639,1670.42,1798.45,4518.48,6936.23
1,4170,617636.6,4613662.44,15,0,1,71509350.1,195149.3501,1.5,-396,419.992,229.596,-53.1,131.325,452.715,316.761,1615.73,1813.57,4575.92,7011.29
1,4171,617636.6,4613662.52,15,0,1,71509450.1,195149.4501,1.6,-359,454.751,206.382,-63,115.64,455.81,271.276,1580.75,1869.84,4617.77,7046.05
1,4172,617636.6,4613662.59,15,0,1,71509550.1,195149.5501,1.6,-495,418.488,277.583,-57.1,69.1192,449.358,319.929,1561.71,1779.08,4561.41,6933.92
1,4173,617636.6,4613662.67,15,0,1,71509650.1,195149.6501,1.5,-457,427.636,277.084,-13.9,114.123,446.395,339.576,1557.55,1782.95,4515.08,6932.75
1,4174,617636.6,4613662.74,15,0,1,71509750.1,195149.7501,1.6,-303,338.879,255.601,-54.9,155.472,430.587,368.544,1566.53,1902.03,4555.81,6836.88
1,4175,617636.6,4613662.81,15,0,1,71509850.1,195149.8501,1.7,-379,380.747,285.287,-53.6,165.205,397.555,398.512,1615.77,1861.97,4561.63,6902.12
1,4176,617636.6,4613662.89,15,0,1,71509950.1,195149.9501,1.7,-588,356.178,340.192,-36.3,164.802,430.386,378.284,1685.01,1743.18,4569.65,7004.92
1,4177,617636.6,4613662.96,15,0,1,71510050.1,195150.0501,1.8,-626,367.164,306.544,-1.02,145.026,492.156,349.439,1646.35,1793.39,4610.08,7114.73
1,4178,617636.59,4613663.04,15,0,1,71510150.1,195150.1501,1.4,-623,340.608,279.868,-16.9,174.892,472.476,323.25,1742.34,1790.49,4519.22,7057.78
1,4179,617636.59,4613663.11,15,0,1,71510250.1,195150.2501,1.1,-252,454.444,211.576,-48.7,180.702,419.945,337.265,1733.62,1906.22,4473.05,7032.35
1,4180,617636.59,4613663.18,15,0,1,71510350.1,195150.3501,1.1,95.9656,536.401,173.774,-39.3,178.711,394.133,212.36,1654.39,1892.08,4456.01,7001.59
1,4181,617636.59,4613663.26,15,0,1,71510450.1,195150.4501,1.7,3.74961,422.041,201.948,-14.5,159.784,436.442,211.402,1612.92,1773.13,4502.05,6958.97
1,4182,617636.59,4613663.33,15,0,1,71510550.1,195150.5501,1.4,-471,374.002,304.759,-33.8,149.069,391.464,369.91,1567.35,1748.46,4423.25,6722.26
1,4183,617636.59,4613663.41,15,0,1,71510650.1,195150.6501,1.6,-384,383.04,351.999,-97.5,91.89,367.992,374.966,1640.18,1769.33,4285.58,6579.26
1,4184,617636.59,4613663.48,15,0,1,71510750.1,195150.7501,1.8,-433,343.696,371.797,-95.4,107.047,425.542,311.411,1610.92,1781.6,4207.28,6492.09
1,4185,617636.59,4613663.55,15,0,1,71510850.1,195150.8501,1.6,-523,400.269,294.919,-64.7,143.053,332.269,315.741,1655.25,1805.82,4239.7,6562.82
1,4186,617636.59,4613663.63,15,0,1,71510950.1,195150.9501,1.7,-564,447.354,288.776,-123,144.075,305.165,317.894,1502.52,1768.64,4342.25,6473.86
1,4187,617636.58,4613663.68,15,0,1,71511050.1,195151.0501,1.6,-567,345.808,355.779,-90.1,163.076,422.181,368.547,1502.5,1720.39,4376.23,6556.65
1,4188,617636.58,4613663.72,15,0,1,71511150.1,195151.1501,1.6,-571,331.817,343.545,-23.2,174.645,478.607,376.182,1536.1,1659.42,4419.67,6743.01
1,4189,617636.58,4613663.76,15,0,1,71511250.1,195151.2501,1.6,-550,370.418,346.653,-143,157.418,487.014,347.145,1531.28,1778.57,4497.18,6742.88
1,4190,617636.58,4613663.79,15,0,1,71511350.1,195151.3501,1.6,-599,363.883,321.651,-143,78.5652,443.504,388.883,1568.44,1848.29,4529.38,6762.52
1,4191,617636.58,4613663.83,15,0,1,71511450.1,195151.4501,1.5,-585,383.213,298.756,-104,24.4345,431.842,404.943,1564.18,1877.71,4535.84,6811.24
1,4192,617636.58,4613663.87,15,0,1,71511550.1,195151.5501,1.4,-368,444.324,281.463,-135,71.8412,444.636,431.337,1596.86,1873.39,4521.19,6872.51
1,4193,617636.58,4613663.9,15,0,1,71511650.1,195151.6501,1.5,-267,507.068,290.455,-129,156.541,456.403,332.041,1650.97,1759.04,4535.76,7021.1
1,4194,617636.58,4613663.94,15,0,1,71511750.1,195151.7501,1.5,-382,403.952,284.972,-115,143.054,488.126,259.125,1590.24,1774.44,4509.7,6877.44
1,4195,617636.58,4613663.98,15,0,1,71511850.1,195151.8501,1.7,-406,426.984,295.75,-57.1,108.951,491.426,304.484,1621.06,1781.69,4337.76,6820.17
1,4196,617636.58,4613664.02,15,0,1,71511950.1,195151.9501,1.6,-457,401.506,333.115,-36.3,130.529,452.696,345.426,1693.79,1823.17,4417.79,6929.43
1,4197,617636.57,4613664.05,15,0,1,71512050.1,195152.0501,1.6,-457,318.953,310.37,-63.7,121.486,423.091,380.453,1642.32,1863.18,4485.48,6806.1
1,4198,617636.56,4613664.09,15,0,1,71512150.1,195152.1501,1.6,-429,333.391,335.988,-85.8,117.757,440.993,313.243,1649.85,1854.15,4543.34,6881.78
1,4199,617636.54,4613664.13,15,0,1,71512250.1,195152.2501,1.6,-462,353.962,333.765,1.26728,119.68,422.166,283.65,1666.87,1951.98,4466.33,6910.59
1,4200,617636.53,4613664.16,15,0,1,71512350.1,195152.3501,1.6,-473,408.107,315.622,50.8933,124.371,434.413,434.533,1672.84,1889.51,4496.72,7062.98
1,4201,617636.51,4613664.2,15,0,1,71512450.1,195152.4501,1.6,-529,396.076,351.317,32.4993,146.91,467.543,351.887,1660.89,1847.32,4582.16,7139.17
