source_id,receiver_id,time_s,source_x,source_z,receiver_x,receiver_z,field_record,trace_number,trace_index,amplitude
5,24,0.017625,0,0,46,0,5,24,119,-36315.77734
6,1,0.044625,0,0,0,0,6,1,120,-182.9002686
6,2,0.043625,0,0,2,0,6,2,121,-257.2543945
6,3,0.038375,0,0,4,0,6,3,122,-605.3208008
6,4,0.04075,0,0,6,0,6,4,123,-127.2110901
6,5,0.041249999999999995,0,0,8,0,6,5,124,-373.7507324
6,6,0.04025,0,0,10,0,6,6,125,-441.2009277
6,7,0.037125,0,0,12,0,6,7,126,-165.9699097
6,8,0.03675,0,0,14,0,6,8,127,-754.581543
6,9,0.035375,0,0,16,0,6,9,128,-1049.352783
6,10,0.0325,0,0,18,0,6,10,129,-457.4562988
6,11,0.031875,0,0,20,0,6,11,130,-938.4870605
6,12,0.03075,0,0,22,0,6,12,131,-1229.012695
6,13,0.02775,0,0,24,0,6,13,132,-727.6723633
6,14,0.027,0,0,26,0,6,14,133,-1656.04248
6,15,0.025374999999999998,0,0,28,0,6,15,134,-1620.438965
6,16,0.02375,0,0,30,0,6,16,135,-2579.839355
6,17,0.02275,0,0,32,0,6,17,136,-8431
6,18,0.021374999999999998,0,0,34,0,6,18,137,-28894.85156
6,19,0.017374999999999998,0,0,36,0,6,19,138,-38082.30859
6,20,0.012,0,0,38,0,6,20,139,-122758.5
6,21,0.001875,0,0,40,0,6,21,140,-292182.875
6,22,0.013125,0,0,42,0,6,22,141,-181368.75
6,23,0.018875,0,0,44,0,6,23,142,-67207.0625
6,24,0.021374999999999998,0,0,46,0,6,24,143,-13998.23047
7,1,0.044125,7,0,1,0,7,1,144,-1.219648793
7,2,0.042499999999999996,0,0,2,0,7,2,145,-0.973313968
7,3,0.041249999999999995,0,0,4,0,7,3,146,-0.845339453
7,4,0.040125,0,0,6,0,7,4,147,-0.732528531
7,5,0.039125,0,0,8,0,7,5,148,-0.615878026
7,6,0.037625,0,0,10,0,7,6,149,-0.766635259
7,7,0.036,0,0,12,0,7,7,150,-0.547458062
7,8,0.034749999999999996,0,0,14,0,7,8,151,-0.590663171
7,9,0.0325,0,0,16,0,7,9,152,-0.591908619
7,10,0.030625,0,0,18,0,7,10,153,-0.626862561
7,11,0.030125,0,0,20,0,7,11,154,-0.702255632
7,12,0.028749999999999998,0,0,22,0,7,12,155,-0.580964079
7,13,0.0265,0,0,24,0,7,13,156,-0.556803674
7,14,0.025374999999999998,0,0,26,0,7,14,157,-0.506567996
7,15,0.024249999999999997,0,0,28,0,7,15,158,-0.445980902
7,16,0.023,0,0,30,0,7,16,159,-0.497762957
7,17,0.021875,0,0,32,0,7,17,160,-0.608580515
7,18,0.019,0,0,34,0,7,18,161,-0.6480806
7,19,0.0135,0,0,36,0,7,19,162,-0.681954996
7,20,0.003,0,0,38,0,7,20,163,-0.409417098
7,21,0.0195,0,0,40,0,7,21,164,1.046740624273589
7,22,0.0195,0,0,42,0,7,22,165,-0.571954928
7,23,0.021374999999999998,0,0,44,0,7,23,166,-0.58854155
7,24,0.02325,0,0,46,0,7,24,167,-0.617441791
8,1,0.042374999999999996,0,0,0,0,8,1,168,-325.9501953
8,2,0.040375,0,0,2,0,8,2,169,-239.8961792
8,3,0.0395,0,0,4,0,8,3,170,-448.1347656
8,4,0.039625,0,0,6,0,8,4,171,-642.467041
8,5,0.039875,0,0,8,0,8,5,172,-1121.741943
8,6,0.037,0,0,10,0,8,6,173,-958.0739746
8,7,0.034249999999999996,0,0,12,0,8,7,174,-434.5373535
8,8,0.034874999999999996,0,0,14,0,8,8,175,-1613.130615
8,9,0.03225,0,0,16,0,8,9,176,-1432.321533
8,10,0.03025,0,0,18,0,8,10,177,-934.5566406
8,11,0.028499999999999998,0,0,20,0,8,11,178,-994.041748
8,12,0.027375,0,0,22,0,8,12,179,-2292.848877
8,13,0.025124999999999998,0,0,24,0,8,13,180,-1871.408936
8,14,0.024624999999999998,0,0,26,0,8,14,181,-6008.972656
8,15,0.0235,0,0,28,0,8,15,182,-14307.88672
8,16,0.021875,0,0,30,0,8,16,183,-33960.68359
8,17,0.018625,0,0,32,0,8,17,184,-75274.25
8,18,0.012,0,0,34,0,8,18,185,-190491
8,19,0.001875,0,0,36,0,8,19,186,-773617.1875
8,20,0.0135,0,0,38,0,8,20,187,-298829.875
8,21,0.019,0,0,40,0,8,21,188,-103834.4375
8,22,0.020375,0,0,42,0,8,22,189,-15192.14844
8,23,0.022375,0,0,44,0,8,23,190,-14918.625
8,24,0.024125,0,0,46,0,8,24,191,-7986.34375
9,1,0.041624999999999995,9,0,1,0,9,1,192,-0.880059051
9,2,0.04025,0,0,2,0,9,2,193,-0.749033028
9,3,0.038875,0,0,4,0,9,3,194,-0.637249273
9,4,0.038,0,0,6,0,9,4,195,-0.690322635
9,5,0.036875,0,0,8,0,9,5,196,-0.526557606
9,6,0.034874999999999996,0,0,10,0,9,6,197,-0.563829251
9,7,0.033749999999999995,0,0,12,0,9,7,198,-0.554948382
9,8,0.033,0,0,14,0,9,8,199,-0.761893439
9,9,0.03125,0,0,16,0,9,9,200,-0.644938915
9,10,0.028874999999999998,0,0,18,0,9,10,201,-0.538692024
9,11,0.02775,0,0,20,0,9,11,202,-0.568738923
9,12,0.0265,0,0,22,0,9,12,203,-0.569459019
9,13,0.024374999999999997,0,0,24,0,9,13,204,-0.423451849
9,14,0.0235,0,0,26,0,9,14,205,-0.611896762
9,15,0.023375,0,0,28,0,9,15,206,-0.73689875
9,16,0.020375,0,0,30,0,9,16,207,-0.620223798
9,17,0.01575,0,0,32,0,9,17,208,-0.931870624
9,18,0.00275,0,0,34,0,9,18,209,-0.374200495
9,19,0.01375,0,0,36,0,9,19,210,-0.645279909
9,20,0.019625,0,0,38,0,9,20,211,-0.553928117
9,21,0.02175,0,0,40,0,9,21,212,-0.504194237
9,22,0.02325,0,0,42,0,9,22,213,-0.672972174
9,23,0.023125,0,0,44,0,9,23,214,-0.507924002
9,24,0.024874999999999998,0,0,46,0,9,24,215,-0.568157733
10,1,0.04075,10,0,1,0,10,1,216,-0.824213541
10,2,0.039,0,0,2,0,10,2,217,-0.689178428
10,3,0.037625,0,0,4,0,10,3,218,-0.715438145
10,4,0.03625,0,0,6,0,10,4,219,-0.543263695
10,5,0.0355,0,0,8,0,10,5,220,-0.519203466
10,6,0.033874999999999995,0,0,10,0,10,6,221,-0.740411071
10,7,0.032875,0,0,12,0,10,7,222,-0.629814585
10,8,0.032,0,0,14,0,10,8,223,-0.594772754
10,9,0.02975,0,0,16,0,10,9,224,-0.533364759
10,10,0.02775,0,0,18,0,10,10,225,-0.590478788
10,11,0.026625,0,0,20,0,10,11,226,-0.568674373
10,12,0.024999999999999998,0,0,22,0,10,12,227,-0.413227419
10,13,0.023125,0,0,24,0,10,13,228,-0.573977105
10,14,0.022375,0,0,26,0,10,14,229,-0.501950425
10,15,0.020874999999999998,0,0,28,0,10,15,230,-0.690817621
10,16,0.013999999999999999,0,0,30,0,10,16,231,-408335.875
10,17,0.003375,0,0,32,0,10,17,232,-0.537170756
10,18,0.01525,0,0,34,0,10,18,233,-0.749347722
10,19,0.020125,0,0,36,0,10,19,234,-0.73419181
10,20,0.022,0,0,38,0,10,20,235,-0.478881589
10,21,0.023125,0,0,40,0,10,21,236,-0.479132596
10,22,0.023875,0,0,42,0,10,22,237,-0.426264477
10,23,0.024874999999999998,0,0,44,0,10,23,238,-0.572943896
10,24,0.026375,0,0,46,0,10,24,239,-0.547512494
11,1,0.04,11,0,1,0,11,1,240,-0.743435326
11,2,0.038375,0,0,2,0,11,2,241,-0.703500931
11,3,0.03725,0,0,4,0,11,3,242,-0.600925524
11,4,0.036125,0,0,6,0,11,4,243,-0.569497909
11,5,0.03575,0,0,8,0,11,5,244,-0.716039103
11,6,0.033375,0,0,10,0,11,6,245,-0.653265429
11,7,0.032375,0,0,12,0,11,7,246,-0.547706303
11,8,0.0315,0,0,14,0,11,8,247,-0.561209861
11,9,0.029625,0,0,16,0,11,9,248,-0.544224901
11,10,0.02725,0,0,18,0,11,10,249,-0.576249548
11,11,0.026,0,0,20,0,11,11,250,-0.477157846
11,12,0.024249999999999997,0,0,22,0,11,12,251,-0.521503814
11,13,0.023375,0,0,24,0,11,13,252,-0.517692164
11,14,0.02175,0,0,26,0,11,14,253,-0.675406738
11,15,0.016749999999999998,0,0,28,0,11,15,254,-0.686081684
11,16,0.004125,0,0,30,0,11,16,255,-0.4680077
11,17,0.014624999999999999,0,0,32,0,11,17,256,-300838.5
11,18,0.020499999999999997,0,0,34,0,11,18,257,-0.552198878
11,19,0.02275,0,0,36,0,11,19,258,-0.582500575
11,20,0.02375,0,0,38,0,11,20,259,-0.52456093
11,21,0.024749999999999998,0,0,40,0,11,21,260,-0.442575716
11,22,0.02625,0,0,42,0,11,22,261,-0.551274478
11,23,0.027125,0,0,44,0,11,23,262,-0.525039706
11,24,0.028124999999999997,0,0,46,0,11,24,263,-0.551144996
12,1,0.038,12,0,1,0,12,1,264,-0.741365121
12,2,0.0365,0,0,2,0,12,2,265,-0.579941586
12,3,0.034749999999999996,0,0,4,0,12,3,266,-0.502304584
12,4,0.034124999999999996,0,0,6,0,12,4,267,-0.501980305
12,5,0.033125,0,0,8,0,12,5,268,-0.499281843
12,6,0.031625,0,0,10,0,12,6,269,-0.506469745
12,7,0.030625,0,0,12,0,12,7,270,-0.498255132
12,8,0.029375,0,0,14,0,12,8,271,-0.493129944
12,9,0.02775,0,0,16,0,12,9,272,-0.554728614
12,10,0.025625,0,0,18,0,12,10,273,-0.443861649
12,11,0.024374999999999997,0,0,20,0,12,11,274,-0.541852185
12,12,0.023375,0,0,22,0,12,12,275,-0.529325034
12,13,0.020499999999999997,0,0,24,0,12,13,276,-0.597893077
12,14,0.0155,0,0,26,0,12,14,277,-0.558610493
12,15,0.004125,0,0,28,0,12,15,278,-0.461433302
12,16,0.017249999999999998,0,0,30,0,12,16,279,-0.769817235
12,17,0.020624999999999998,0,0,32,0,12,17,280,-0.580549717
12,18,0.02225,0,0,34,0,12,18,281,-0.457875073
12,19,0.02275,0,0,36,0,12,19,282,-0.51312984
12,20,0.024499999999999997,0,0,38,0,12,20,283,-0.454735329
12,21,0.02575,0,0,40,0,12,21,284,-0.552573968
12,22,0.02675,0,0,42,0,12,22,285,-0.507694034
12,23,0.027625,0,0,44,0,12,23,286,-0.507388997
12,24,0.028999999999999998,0,0,46,0,12,24,287,-0.524923572
13,1,0.03675,0,0,0,0,13,1,288,-643.901123
13,2,0.036625,0,0,2,0,13,2,289,-1218.184082
13,3,0.035875,0,0,4,0,13,3,290,-456.3378906
13,4,0.033874999999999995,0,0,6,0,13,4,291,-1114.40918
13,5,0.031875,0,0,8,0,13,5,292,-588.0854492
13,6,0.031,0,0,10,0,13,6,293,-2354.10791
13,7,0.03,0,0,12,0,13,7,294,-3271.779541
13,8,0.028749999999999998,0,0,14,0,13,8,295,-4590.523438
13,9,0.027125,0,0,16,0,13,9,296,-9261.746094
13,10,0.02575,0,0,18,0,13,10,297,-24502.64844
13,11,0.023125,0,0,20,0,13,11,298,-33751.4375
13,12,0.020125,0,0,22,0,13,12,299,-61263.28516
13,13,0.013125,0,0,24,0,13,13,300,-130212.1875
13,14,0.00375,0,0,26,0,13,14,301,-537613.0625
13,15,0.014374999999999999,0,0,28,0,13,15,302,-272261.875
13,16,0.02,0,0,30,0,13,16,303,-74722.375
13,17,0.02225,0,0,32,0,13,17,304,-30899.94922
13,18,0.023375,0,0,34,0,13,18,305,-12727.16406
13,19,0.024624999999999998,0,0,36,0,13,19,306,-7900.089844
13,20,0.02575,0,0,38,0,13,20,307,-4040.323242
13,21,0.02625,0,0,40,0,13,21,308,-2685.84668
13,22,0.028124999999999997,0,0,42,0,13,22,309,-1818.429932
13,23,0.0295,0,0,44,0,13,23,310,-1613.034912
13,24,0.030625,0,0,46,0,13,24,311,-890.2651367
14,1,0.028874999999999998,0,0,0,0,14,1,312,-269.3945313
14,2,0.028499999999999998,0,0,2,0,14,2,313,-287.0056152
14,3,0.027375,0,0,4,0,14,3,314,511.0522461
14,4,0.0275,0,0,6,0,14,4,315,-596.3933105
14,5,0.026,0,0,8,0,14,5,316,-478.182373
14,6,0.025625,0,0,10,0,14,6,317,-1400.886475
14,7,0.024999999999999998,0,0,12,0,14,7,318,-2173.98291
14,8,0.02275,0,0,14,0,14,8,319,-5916.679688
14,9,0.021249999999999998,0,0,16,0,14,9,320,-5309.003906
14,10,0.01825,0,0,18,0,14,10,321,-18591.41406
14,11,0.01575,0,0,20,0,14,11,322,-44210.30469
14,12,0.010624999999999999,0,0,22,0,14,12,323,-109472.0625
14,13,0.001,0,0,24,0,14,13,324,-510238.25
14,14,0.008,0,0,26,0,14,14,325,-82128.0625
14,15,0.013125,0,0,28,0,14,15,326,-8984.933594
14,16,0.0165,0,0,30,0,14,16,327,-9645.777344
14,17,0.018625,0,0,32,0,14,17,328,-3391.23999
14,18,0.019625,0,0,34,0,14,18,329,-5355.617188
14,19,0.020624999999999998,0,0,36,0,14,19,330,-1481.91626
14,20,0.02275,0,0,38,0,14,20,331,-975.1501465
14,21,0.02325,0,0,40,0,14,21,332,-818.6647949
14,23,0.024,0,0,44,0,14,23,334,-334.732666
14,24,0.0255,0,0,46,0,14,24,335,-181.2769928
15,1,0.034624999999999996,15,0,1,0,15,1,336,-0.577243776
15,2,0.033375,0,0,2,0,15,2,337,-0.473198184
15,3,0.03225,0,0,4,0,15,3,338,-0.580302339
15,4,0.0315,0,0,6,0,15,4,339,-0.593558531
15,5,0.03075,0,0,8,0,15,5,340,-0.496771623
15,6,0.029249999999999998,0,0,10,0,15,6,341,-0.520202837
15,7,0.028249999999999997,0,0,12,0,15,7,342,-0.539149183
15,8,0.026625,0,0,14,0,15,8,343,-0.509900274
15,9,0.024125,0,0,16,0,15,9,344,-0.607873286
15,10,0.02025,0,0,18,0,15,10,345,-0.542212131
15,11,0.014875,0,0,20,0,15,11,346,-0.705286514
15,12,0.006625,0,0,22,0,15,12,347,-0.414054204
15,13,0.016999999999999998,0,0,24,0,15,13,348,-0.651303867
15,14,0.02175,0,0,26,0,15,14,349,-0.635642572
15,15,0.023875,0,0,28,0,15,15,350,-0.512785037
15,16,0.024499999999999997,0,0,30,0,15,16,351,-0.472099146
15,17,0.026,0,0,32,0,15,17,352,-0.477473124
15,18,0.02675,0,0,34,0,15,18,353,-0.583630111
15,19,0.027375,0,0,36,0,15,19,354,-0.540642417
15,20,0.029375,0,0,38,0,15,20,355,-0.620300415
15,21,0.0305,0,0,40,0,15,21,356,-0.632281068
15,22,0.030875,0,0,42,0,15,22,357,-0.607802505
15,23,0.032625,0,0,44,0,15,23,358,-0.641050543
15,24,0.033624999999999995,0,0,46,0,15,24,359,-0.69376844
16,1,0.033499999999999995,0,0,0,0,16,1,360,-561.2971191
16,2,0.031125,0,0,2,0,16,2,361,-341.7365723
16,3,0.031,0,0,4,0,16,3,362,-724.2666016
16,4,0.0305,0,0,6,0,16,4,363,-2075.401855
16,5,0.03,0,0,8,0,16,5,364,-3953.654785
16,6,0.028874999999999998,0,0,10,0,16,6,365,-8928.195313
16,7,0.02675,0,0,12,0,16,7,366,-12333.34766
16,8,0.02375,0,0,14,0,16,8,367,-17258.18359
16,9,0.018,0,0,16,0,16,9,368,-9549.515625
16,10,0.011625,0,0,18,0,16,10,369,-157541
16,11,0.0115,0,0,20,0,16,11,370,1553839
16,12,0.01275,0,0,22,0,16,12,371,-123615.1875
16,13,0.019125,0,0,24,0,16,13,372,-24845.07422
16,14,0.022625,0,0,26,0,16,14,373,-14951.10547
16,15,0.02375,0,0,28,0,16,15,374,-5645.03125
16,16,0.026125,0,0,30,0,16,16,375,-5966.75
16,17,0.027375,0,0,32,0,16,17,376,-4015.85376
16,18,0.028499999999999998,0,0,34,0,16,18,377,-2744.144043
16,19,0.029875,0,0,36,0,16,19,378,-2906.735352
16,20,0.031125,0,0,38,0,16,20,379,-2010.223389
16,21,0.031875,0,0,40,0,16,21,380,-1328.987305
16,22,0.03325,0,0,42,0,16,22,381,-865.5751953
16,23,0.034124999999999996,0,0,44,0,16,23,382,-737.6281738
16,24,0.034624999999999996,0,0,46,0,16,24,383,-148.9326782
17,1,0.03175,17,0,1,0,17,1,384,-0.526665918
17,2,0.031,0,0,2,0,17,2,385,-0.592751013
17,3,0.029375,0,0,4,0,17,3,386,-0.521647574
17,4,0.028874999999999998,0,0,6,0,17,4,387,-0.472784937
17,5,0.028124999999999997,0,0,8,0,17,5,388,-0.489353791
17,6,0.026375,0,0,10,0,17,6,389,-0.454442501
17,7,0.024999999999999998,0,0,12,0,17,7,390,-0.632970193
17,8,0.0215,0,0,14,0,17,8,391,-0.566814139
17,9,0.015,0,0,16,0,17,9,392,-0.660193856
17,10,0.00425,0,0,18,0,17,10,393,-0.476216097
17,11,0.01525,0,0,20,0,17,11,394,-0.894531873
17,12,0.019875,0,0,22,0,17,12,395,-0.5505537
17,13,0.023,0,0,24,0,17,13,396,-0.581054544
17,14,0.023625,0,0,26,0,17,14,397,-0.504209911
17,15,0.025374999999999998,0,0,28,0,17,15,398,-0.448024845
17,16,0.026625,0,0,30,0,17,16,399,-0.536570473
17,17,0.027375,0,0,32,0,17,17,400,-0.519559433
17,18,0.028124999999999997,0,0,34,0,17,18,401,-0.526147751
17,19,0.029124999999999998,0,0,36,0,17,19,402,-0.603710495
17,20,0.0305,0,0,38,0,17,20,403,-0.616827574
17,21,0.0305,0,0,40,0,17,21,404,-0.574812158
17,22,0.03275,0,0,42,0,17,22,405,-0.577318052
17,23,0.033999999999999996,0,0,44,0,17,23,406,-0.690246103
17,24,0.035375,0,0,46,0,17,24,407,-0.663829794
18,1,0.030375,0,0,0,0,18,1,408,-416.9890137
18,2,0.029875,0,0,2,0,18,2,409,-1013.074463
18,3,0.028124999999999997,0,0,4,0,18,3,410,-1429.701904
18,4,0.027,0,0,6,0,18,4,411,-1363.134277
18,5,0.026875,0,0,8,0,18,5,412,-5738.261719
18,6,0.024374999999999997,0,0,10,0,18,6,413,-23299.39844
18,7,0.020125,0,0,12,0,18,7,414,-50632.99609
18,8,0.01275,0,0,14,0,18,8,415,-89462.8125
18,9,0.003375,0,0,16,0,18,9,416,-525033.6875
18,10,0.01375,0,0,18,0,18,10,417,-241267
18,11,0.020499999999999997,0,0,20,0,18,11,418,-99949.75
18,12,0.022625,0,0,22,0,18,12,419,-17026.88672
18,13,0.02375,0,0,24,0,18,13,420,-6039.140625
18,14,0.027,0,0,26,0,18,14,421,-6424.316406
18,15,0.028874999999999998,0,0,28,0,18,15,422,-5363.964844
18,16,0.02975,0,0,30,0,18,16,423,-3465.340088
18,17,0.031125,0,0,32,0,18,17,424,-2740.274658
18,18,0.031875,0,0,34,0,18,18,425,-1939.999268
18,19,0.032375,0,0,36,0,18,19,426,-1325.028809
18,20,0.033125,0,0,38,0,18,20,427,-669.7470703
18,21,0.03275,0,0,40,0,18,21,428,-153.0031433
18,22,0.033874999999999995,0,0,42,0,18,22,429,-142.1662292
18,23,0.036,0,0,44,0,18,23,430,-193.2407532
18,24,0.036375,0,0,46,0,18,24,431,-38.61761475
19,1,0.031125,19,0,1,0,19,1,432,-0.566054718
19,2,0.029875,0,0,2,0,19,2,433,-0.501939548
19,3,0.028749999999999998,0,0,4,0,19,3,434,-0.50424246
19,4,0.028374999999999997,0,0,6,0,19,4,435,-0.526296303
19,5,0.02625,0,0,8,0,19,5,436,-0.558127404
19,6,0.021875,0,0,10,0,19,6,437,-0.572538391
19,7,0.015,0,0,12,0,19,7,438,-0.503637341
19,8,0.004,0,0,14,0,19,8,439,-0.44624366
19,9,0.0155,0,0,16,0,19,9,440,-0.623918327
19,10,0.022,0,0,18,0,19,10,441,-0.61496503
19,11,0.025374999999999998,0,0,20,0,19,11,442,-0.625063175
19,12,0.026375,0,0,22,0,19,12,443,-0.487173043
19,13,0.027999999999999997,0,0,24,0,19,13,444,-0.540040388
19,14,0.028999999999999998,0,0,26,0,19,14,445,-0.502424271
19,15,0.030375,0,0,28,0,19,15,446,-0.518453373
19,16,0.031375,0,0,30,0,19,16,447,-0.523388146
19,17,0.03225,0,0,32,0,19,17,448,-0.564473872
19,18,0.033125,0,0,34,0,19,18,449,-0.636097506
19,19,0.033749999999999995,0,0,36,0,19,19,450,-0.629552225
19,20,0.035625,0,0,38,0,19,20,451,-0.675618771
