source_id,receiver_id,time_s,source_x,source_z,receiver_x,receiver_z,field_record,trace_number,trace_index,amplitude
22,2,0.024125,0,0,2,0,22,2,505,-0.468577085
22,3,0.021124999999999998,0,0,4,0,22,3,506,-185.7409821
22,4,0.014124999999999999,0,0,6,0,22,4,507,-199644.5625
22,5,0.002375,0,0,8,0,22,5,508,-0.431063556
22,6,0.014124999999999999,0,0,10,0,22,6,509,-312676.875
22,7,0.019625,0,0,12,0,22,7,510,-0.488427814
22,8,0.022625,0,0,14,0,22,8,511,-0.435545918
22,9,0.02575,0,0,16,0,22,9,512,-0.532779287
22,10,0.026375,0,0,18,0,22,10,513,-0.493747901
22,11,0.027375,0,0,20,0,22,11,514,-0.485635227
22,12,0.028249999999999997,0,0,22,0,22,12,515,-0.499070345
22,13,0.02975,0,0,24,0,22,13,516,-0.526434239
22,14,0.031,0,0,26,0,22,14,517,-0.551047848
22,15,0.033,0,0,28,0,22,15,518,-0.50024044
22,16,0.034124999999999996,0,0,30,0,22,16,519,-0.530102617
22,17,0.0365,0,0,32,0,22,17,520,-0.568294145
22,18,0.038125,0,0,34,0,22,18,521,-0.615013046
22,19,0.03975,0,0,36,0,22,19,522,-0.747692921
22,20,0.040125,0,0,38,0,22,20,523,-0.776495046
22,21,0.04025,0,0,40,0,22,21,524,-0.697988855
22,22,0.042124999999999996,0,0,42,0,22,22,525,-0.928302183
22,23,0.043625,0,0,44,0,22,23,526,-1.031682888
22,24,0.045125,0,0,46,0,22,24,527,-1.198961017
23,1,0.023625,23,0,1,0,23,1,528,-0.562894817
23,2,0.02025,0,0,2,0,23,2,529,-0.584919647
23,3,0.01625,0,0,4,0,23,3,530,-287.1821289
23,4,0.003,0,0,6,0,23,4,531,-0.506890689
23,5,0.014624999999999999,0,0,8,0,23,5,532,-0.580491133
23,6,0.0195,0,0,10,0,23,6,533,-0.554366183
23,7,0.02375,0,0,12,0,23,7,534,-0.660752215
23,8,0.025124999999999998,0,0,14,0,23,8,535,-0.469454672
23,9,0.02625,0,0,16,0,23,9,536,-0.482661648
23,10,0.02725,0,0,18,0,23,10,537,-0.478698373
23,11,0.028124999999999997,0,0,20,0,23,11,538,-0.482063931
23,12,0.029124999999999998,0,0,22,0,23,12,539,-0.49605861
23,13,0.030375,0,0,24,0,23,13,540,-0.428642166
23,14,0.032,0,0,26,0,23,14,541,-0.541707944
23,15,0.033499999999999995,0,0,28,0,23,15,542,-0.479981942
23,16,0.034749999999999996,0,0,30,0,23,16,543,-0.564878475
23,17,0.037,0,0,32,0,23,17,544,-0.593418353
23,18,0.039,0,0,34,0,23,18,545,-0.674867109
23,19,0.040875,0,0,36,0,23,19,546,-0.743583946
23,20,0.041499999999999995,0,0,38,0,23,20,547,-0.82322286
23,21,0.041374999999999995,0,0,40,0,23,21,548,-0.820617633
23,22,0.04325,0,0,42,0,23,22,549,-1.016070875
23,23,0.044,0,0,44,0,23,23,550,-1.066731582
23,24,0.045625,0,0,46,0,23,24,551,-1.06956115
24,1,0.019875,24,0,1,0,24,1,552,-0.527438842
24,2,0.013999999999999999,0,0,2,0,24,2,553,-209834.1875
24,3,0.003375,0,0,4,0,24,3,554,-0.555276379
24,4,0.01275,0,0,6,0,24,4,555,-180312.9375
24,5,0.0195,0,0,8,0,24,5,556,-0.489775599
24,6,0.0235,0,0,10,0,24,6,557,-0.652660254
24,7,0.02575,0,0,12,0,24,7,558,-0.499874977
24,8,0.026125,0,0,14,0,24,8,559,-0.495622321
24,9,0.027125,0,0,16,0,24,9,560,-0.440838837
24,10,0.028249999999999997,0,0,18,0,24,10,561,-0.456284022
24,11,0.029625,0,0,20,0,24,11,562,-0.55273397
24,12,0.0305,0,0,22,0,24,12,563,-0.518066814
24,13,0.0315,0,0,24,0,24,13,564,-0.483330753
24,14,0.03325,0,0,26,0,24,14,565,-0.563570754
24,15,0.035375,0,0,28,0,24,15,566,-0.633648799
24,16,0.037375,0,0,30,0,24,16,567,-0.648911
24,17,0.039,0,0,32,0,24,17,568,-0.693823663
24,18,0.0405,0,0,34,0,24,18,569,-0.758249207
24,19,0.041749999999999995,0,0,36,0,24,19,570,-0.830190954
24,20,0.042249999999999996,0,0,38,0,24,20,571,-0.887416698
24,21,0.042624999999999996,0,0,40,0,24,21,572,-0.959043528
24,22,0.044875,0,0,42,0,24,22,573,-1.129215611
24,23,0.046,0,0,44,0,24,23,574,-1.221494767
24,24,0.047125,0,0,46,0,24,24,575,-1.301665431
25,1,0.01325,0,0,0,0,25,1,576,-98653.3125
25,2,0.003,0,0,2,0,25,2,577,-0.445269242
25,3,0.009375,0,0,4,0,25,3,578,35.549530029296875
25,4,0.01875,0,0,6,0,25,4,579,-12916.03516
25,5,0.024499999999999997,0,0,8,0,25,5,580,-0.499457539
25,6,0.026875,0,0,10,0,25,6,581,-0.493036518
25,7,0.02775,0,0,12,0,25,7,582,-0.493473563
25,8,0.027999999999999997,0,0,14,0,25,8,583,-0.525558908
25,9,0.029249999999999998,0,0,16,0,25,9,584,-0.534789074
25,10,0.03025,0,0,18,0,25,10,585,-0.481163599
25,11,0.0315,0,0,20,0,25,11,586,-0.523462012
25,12,0.032625,0,0,22,0,25,12,587,-0.552280044
25,13,0.034374999999999996,0,0,24,0,25,13,588,-0.646203924
25,14,0.03525,0,0,26,0,25,14,589,-0.602815762
25,15,0.0385,0,0,28,0,25,15,590,-0.696765578
25,16,0.039375,0,0,30,0,25,16,591,-0.777157691
25,17,0.041499999999999995,0,0,32,0,25,17,592,-0.905200902
25,18,0.043125,0,0,34,0,25,18,593,-0.96464519
25,19,0.045,0,0,36,0,25,19,594,0.8340806958223967
25,20,0.045,0,0,38,0,25,20,595,0.857203063
25,21,0.04425,0,0,40,0,25,21,596,-0.833248701
25,22,0.0465,0,0,42,0,25,22,597,-1.002511999
25,23,0.04675,0,0,44,0,25,23,598,-1.316454376
25,24,0.047,0,0,46,0,25,24,599,-1.461395031
26,1,0.00375,0,0,0,0,26,1,600,-497948.9375
26,2,0.01325,0,0,2,0,26,2,601,-59977.55469
26,3,0.016625,0,0,4,0,26,3,602,-891.5432129
26,4,0.02,0,0,6,0,26,4,603,204.0887451171875
26,5,0.023375,0,0,8,0,26,5,604,-701.2631836
26,6,0.026625,0,0,10,0,26,6,605,-1470.550049
26,7,0.027999999999999997,0,0,12,0,26,7,606,-1101.589111
26,8,0.029249999999999998,0,0,14,0,26,8,607,-1267.11084
26,9,0.0305,0,0,16,0,26,9,608,-942.2021484
26,10,0.031875,0,0,18,0,26,10,609,-551.3713379
26,11,0.033125,0,0,20,0,26,11,610,-554.0200195
26,12,0.034374999999999996,0,0,22,0,26,12,611,-501.4160156
26,13,0.035625,0,0,24,0,26,13,612,-201.8179169
26,14,0.036625,0,0,26,0,26,14,613,-223.8694916
26,15,0.0375,0,0,28,0,26,15,614,-334.4609375
26,16,0.038875,0,0,30,0,26,16,615,-48.81489563
26,17,0.040125,0,0,32,0,26,17,616,53.16432189941406
26,18,0.041374999999999995,0,0,34,0,26,18,617,-250.8317566
26,19,0.042749999999999996,0,0,36,0,26,19,618,186.22718811035156
26,20,0.044,0,0,38,0,26,20,619,156.43943786621094
26,21,0.04525,0,0,40,0,26,21,620,-79.80426025
26,22,0.046625,0,0,42,0,26,22,621,-254.6694336
26,23,0.047875,0,0,44,0,26,23,622,-289.8352051
26,24,0.049124999999999995,0,0,46,0,26,24,623,-38.80369568
27,1,0.01125,0,0,0,0,27,1,624,-15042.3125
27,2,0.016375,0,0,2,0,27,2,625,-77.94995117
27,3,0.021374999999999998,0,0,4,0,27,3,626,143.8525391
27,4,0.02325,0,0,6,0,27,4,627,-599.5083008
27,5,0.025249999999999998,0,0,8,0,27,5,628,-432.8723145
27,6,0.027,0,0,10,0,27,6,629,-470.1433105
27,7,0.028374999999999997,0,0,12,0,27,7,630,-391.2016602
27,8,0.029625,0,0,14,0,27,8,631,-385.6049805
27,9,0.030875,0,0,16,0,27,9,632,-788.4414063
27,10,0.03225,0,0,18,0,27,10,633,-243.3083496
27,11,0.033499999999999995,0,0,20,0,27,11,634,-181.3962708
27,12,0.034749999999999996,0,0,22,0,27,12,635,-206.3758087
27,13,0.036,0,0,24,0,27,13,636,-77.70211792
27,14,0.0375,0,0,26,0,27,14,637,-95.32331848
27,15,0.039,0,0,28,0,27,15,638,-94.16874695
27,16,0.0405,0,0,30,0,27,16,639,-177.7172394
27,17,0.041874999999999996,0,0,32,0,27,17,640,-110.1726227
27,18,0.043375,0,0,34,0,27,18,641,-12.24637604
27,19,0.044875,0,0,36,0,27,19,642,-92.48788452
27,20,0.046375,0,0,38,0,27,20,643,28.148101806640625
27,21,0.04775,0,0,40,0,27,21,644,17.887786865234375
27,22,0.049249999999999995,0,0,42,0,27,22,645,451.4814453
27,23,0.050749999999999997,0,0,44,0,27,23,646,-445.925293
27,24,0.052125,0,0,46,0,27,24,647,20.606521606445312
28,1,0.018375,0,0,0,0,28,1,648,-11041.52734
28,2,0.02175,0,0,2,0,28,2,649,-1553.861816
28,3,0.025124999999999998,0,0,4,0,28,3,650,-18.80029297
28,4,0.026375,0,0,6,0,28,4,651,-1177.878418
28,5,0.027625,0,0,8,0,28,5,652,-777.9931641
28,6,0.028749999999999998,0,0,10,0,28,6,653,-496.0383301
28,7,0.03,0,0,12,0,28,7,654,-323.9597168
28,8,0.031125,0,0,14,0,28,8,655,-412.072998
28,9,0.032375,0,0,16,0,28,9,656,-236.206131
28,10,0.033624999999999995,0,0,18,0,28,10,657,-266.1767578
28,11,0.034749999999999996,0,0,20,0,28,11,658,-188.4447784
28,12,0.036,0,0,22,0,28,12,659,-167.5627899
28,13,0.037125,0,0,24,0,28,13,660,-273.3391113
28,14,0.039,0,0,26,0,28,14,661,-399.4968262
28,15,0.040875,0,0,28,0,28,15,662,-183.9131165
28,16,0.042749999999999996,0,0,30,0,28,16,663,175.43643188476562
28,17,0.044625,0,0,32,0,28,17,664,175.39401245117188
28,18,0.0465,0,0,34,0,28,18,665,-387.9855957
28,19,0.046875,0,0,36,0,28,19,666,-438.5859375
28,20,0.04725,0,0,38,0,28,20,667,-131.4077606
28,21,0.047625,0,0,40,0,28,21,668,-143.3608398
28,22,0.048,0,0,42,0,28,22,669,-99.07249451
28,23,0.048499999999999995,0,0,44,0,28,23,670,-95.93592834
28,24,0.048874999999999995,0,0,46,0,28,24,671,43.206207275390625
