Line,Sample,X,Y,Mark,Status,GPSStat,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1410Hz,Q_1410Hz,I_4350Hz,Q_4350Hz,I_13530Hz,Q_13530Hz,I_42150Hz,Q_42150Hz,QSum
1.0,8536.0,617640.33,4613597.14,33.0,0.0,1.0,71945950.2,195905.9502,1.8,-521.0,519.744,105.233,-38.3,65.787,353.25,296.546,1587.89,1763.81,4303.98,6726.52
1.0,8537.0,617640.44,4613597.04,33.0,0.0,1.0,71946050.2,195906.0502,1.7,-583.0,464.376,110.975,-22.8,84.2577,407.234,295.017,1586.83,1811.05,4303.01,6738.63
1.0,8538.0,617640.56,4613596.94,33.0,0.0,1.0,71946150.2,195906.1502,1.7,-626.0,469.816,211.811,21.0342,62.3951,552.938,307.054,1580.63,1903.8,4203.64,6828.05
1.0,8539.0,617640.67,4613596.84,33.0,0.0,1.0,71946250.2,195906.2502,1.9,-627.0,511.188,261.405,45.7708,34.19,517.849,294.866,1599.76,1958.44,4171.62,6846.18
1.0,8540.0,617640.79,4613596.73,33.0,0.0,1.0,71946350.2,195906.3502,1.7,-683.0,466.635,284.184,68.6693,73.5344,454.473,308.712,1607.23,1959.92,4190.25,6787.25
1.0,8541.0,617640.9,4613596.63,33.0,0.0,1.0,71946450.2,195906.4502,1.8,-643.0,409.514,267.559,-27.7,98.6945,466.002,343.39,1493.47,1964.6,4272.42,6613.7
1.0,8542.0,617641.02,4613596.53,33.0,0.0,1.0,71946550.2,195906.5502,1.7,-502.0,498.429,256.669,-0.8,107.692,371.205,308.204,1592.8,1963.96,4374.17,6835.81
1.0,8543.0,617641.13,4613596.42,33.0,0.0,1.0,71946650.2,195906.6502,1.7,-533.0,554.895,207.325,40.8916,114.713,425.496,299.549,1636.28,1893.17,4398.94,7056.51
1.0,8544.0,617641.25,4613596.32,33.0,0.0,1.0,71946750.2,195906.7502,1.7,-475.0,581.74,138.146,-7.99,5.7906,493.841,416.275,1609.07,1812.62,4414.73,7091.39
1.0,8545.0,617641.36,4613596.22,33.0,0.0,1.0,71946850.2,195906.8502,1.8,-558.0,519.359,177.531,-70.9,-5.4,402.323,453.048,1500.73,1894.27,4220.38,6571.88
1.0,8546.0,617641.48,4613596.11,33.0,0.0,1.0,71946950.2,195906.9502,1.9,-593.0,543.096,242.966,-78.0,15.1693,411.846,300.83,1484.54,1854.58,4201.12,6562.57
1.0,8547.0,617641.59,4613596.01,33.0,0.0,1.0,71947050.2,195907.0502,1.6,-637.0,517.161,282.526,-49.9,83.7557,452.139,346.328,1603.05,1856.4,4330.12,6852.54
1.0,8548.0,617641.71,4613595.91,33.0,0.0,1.0,71947150.2,195907.1502,1.3,-523.0,518.332,306.56,-35.9,143.642,362.615,354.245,1689.6,1849.15,4391.96,6926.56
1.0,8549.0,617641.82,4613595.81,33.0,0.0,1.0,71947250.2,195907.2502,1.5,-372.0,542.606,317.867,-28.5,225.516,399.76,361.282,1663.43,1821.35,4358.98,6936.32
1.0,8550.0,617641.94,4613595.7,33.0,0.0,1.0,71947350.2,195907.3502,2.0,-327.0,529.354,226.053,-16.9,200.357,439.771,366.536,1621.43,1918.17,4308.18,6881.89
1.0,8551.0,617642.05,4613595.6,33.0,0.0,1.0,71947450.2,195907.4502,1.7,-562.0,437.472,428.958,46.2878,117.669,451.359,399.797,1591.75,1860.0,4332.53,6859.4
1.0,8552.0,617642.17,4613595.5,33.0,0.0,1.0,71947550.2,195907.5502,1.7,-469.0,590.831,311.851,44.4384,98.6829,499.852,412.78,1617.54,1927.29,4315.82,7068.48
1.0,8553.0,617642.28,4613595.39,33.0,0.0,1.0,71947650.2,195907.6502,2.1,-754.0,472.517,306.875,-26.3,59.9303,419.945,396.48,1632.08,1945.6,4308.38,6806.66
1.0,8554.0,617642.4,4613595.29,33.0,0.0,1.0,71947750.2,195907.7502,1.8,-891.0,379.998,375.869,-30.0,16.6836,410.058,355.539,1607.6,1851.38,4386.11,6753.75
1.0,8555.0,617642.51,4613595.19,33.0,0.0,1.0,71947850.2,195907.8502,1.3,-564.0,442.056,340.42,-1.36,63.0421,459.823,298.599,1549.74,1823.12,4520.2,6970.46
1.0,8556.0,617642.63,4613595.08,33.0,0.0,1.0,71947950.3,195907.9503,1.5,-205.0,552.577,222.407,-35.1,164.326,552.64,378.627,1581.47,1813.68,4554.44,7206.04
1.0,8557.0,617642.74,4613594.98,33.0,0.0,1.0,71948050.2,195908.0502,1.7,-209.0,505.277,201.144,-45.8,194.477,464.458,378.939,1627.27,1835.31,4450.3,7001.48
1.0,8558.0,617642.86,4613594.88,33.0,0.0,1.0,71948150.2,195908.1502,1.6,-330.0,489.367,180.992,7.07673,199.106,415.193,286.788,1661.53,1888.03,4461.36,7034.53
1.0,8559.0,617642.97,4613594.78,33.0,0.0,1.0,71948250.2,195908.2502,2.2,-529.0,477.374,294.058,65.5366,206.368,448.429,284.328,1668.88,1863.45,4489.37,7149.59
1.0,8560.0,617643.09,4613594.67,33.0,0.0,1.0,71948350.2,195908.3502,2.3,-956.0,396.09,467.895,126.408,86.7957,485.887,297.486,1630.48,1901.02,4400.87,7039.74
1.0,8561.0,617643.2,4613594.57,33.0,0.0,1.0,71948450.2,195908.4502,1.5,-934.0,333.627,409.549,49.9178,123.077,457.807,371.036,1607.47,1941.89,4417.3,6866.12
1.0,8562.0,617643.32,4613594.47,33.0,0.0,1.0,71948550.2,195908.5502,1.5,-415.0,435.789,248.276,-65.3,171.783,426.038,384.085,1719.43,1893.63,4452.01,6967.97
1.0,8563.0,617643.43,4613594.36,33.0,0.0,1.0,71948650.2,195908.6502,1.7,-355.0,519.957,234.559,-108.0,185.961,440.444,356.299,1685.02,1912.2,4343.17,6880.88
1.0,8564.0,617643.55,4613594.26,33.0,0.0,1.0,71948750.2,195908.7502,1.4,-519.0,504.906,305.183,-81.0,176.922,432.569,337.587,1595.43,1925.2,4395.64,6847.58
1.0,8565.0,617643.66,4613594.16,33.0,0.0,1.0,71948850.3,195908.8503,1.9,-508.0,444.509,278.804,-23.0,221.918,419.0,338.148,1641.34,1995.58,4492.71,6974.6
1.0,8566.0,617643.78,4613594.05,33.0,0.0,1.0,71948950.3,195908.9503,1.7,-634.0,461.982,259.57,4.13729,237.78,377.932,295.994,1693.09,1920.45,4532.49,7069.64
1.0,8577.0,617640.15,4613598.38,33.0,0.0,1.0,71950050.3,195910.0503,2.1,-342.0,492.419,281.4,-15.7,155.256,383.129,384.788,1596.58,1982.56,4433.42,6889.8
1.0,8578.0,617640.13,4613598.36,33.0,0.0,1.0,71950150.3,195910.1503,1.9,-609.0,454.58,318.876,37.6703,147.269,412.353,350.539,1610.94,1910.9,4420.84,6936.38
1.0,8579.0,617640.12,4613598.34,33.0,0.0,1.0,71950250.3,195910.2503,1.9,-603.0,507.231,341.976,82.3012,195.8,452.436,341.777,1617.15,1980.33,4458.24,7117.35
1.0,8580.0,617640.11,4613598.32,33.0,0.0,1.0,71950350.3,195910.3503,1.8,-573.0,482.842,316.661,77.2835,136.24,416.483,357.875,1635.66,1949.61,4538.4,7150.67
1.0,8581.0,617640.09,4613598.3,33.0,0.0,1.0,71950450.3,195910.4503,1.7,-477.0,471.097,348.757,66.0302,98.2807,419.265,353.935,1584.89,1973.58,4465.99,7007.28
1.0,8582.0,617640.08,4613598.28,33.0,0.0,1.0,71950550.3,195910.5503,1.9,-487.0,475.264,255.179,39.1624,107.851,471.988,339.978,1571.26,2019.48,4442.75,7000.42
1.0,8583.0,617640.07,4613598.26,33.0,0.0,1.0,71950650.3,195910.6503,1.7,-575.0,403.399,246.07,32.7652,131.276,474.732,382.748,1598.96,1974.01,4472.45,6982.3
1.0,8584.0,617640.05,4613598.24,33.0,0.0,1.0,71950750.3,195910.7503,1.6,-543.0,432.178,277.461,19.9405,97.8419,448.389,316.291,1609.7,1867.89,4459.59,6969.8
1.0,8585.0,617640.04,4613598.23,33.0,0.0,1.0,71950850.3,195910.8503,1.6,-455.0,480.247,251.7,-51.8,109.616,428.975,335.821,1639.8,1905.6,4417.89,6915.09
1.0,8586.0,617640.02,4613598.21,33.0,0.0,1.0,71950950.3,195910.9503,1.8,-462.0,480.072,289.04,-40.7,159.847,408.357,351.984,1629.84,1932.94,4456.98,6934.54
1.0,8587.0,617640.01,4613598.19,33.0,0.0,1.0,71951050.3,195911.0503,1.7,-508.0,474.35,296.112,49.4588,149.546,448.217,339.494,1672.74,1917.31,4501.63,7146.4
1.0,8588.0,617640.0,4613598.17,33.0,0.0,1.0,71951150.3,195911.1503,1.8,-456.0,480.607,263.711,-33.4,141.064,460.635,338.918,1766.65,1858.61,4534.03,7208.57
1.0,8589.0,617639.98,4613598.15,33.0,0.0,1.0,71951250.3,195911.2503,1.7,-514.0,471.423,264.194,-1.38,89.6403,461.3,266.903,1749.92,1830.11,4531.87,7213.14
1.0,8590.0,617639.97,4613598.13,33.0,0.0,1.0,71951350.3,195911.3503,1.7,-452.0,542.083,276.088,77.7654,162.579,498.451,268.603,1644.3,1995.28,4532.71,7295.31
1.0,8591.0,617639.96,4613598.11,33.0,0.0,1.0,71951450.3,195911.4503,2.2,-545.0,537.622,292.867,15.4198,153.985,497.943,337.726,1690.94,1963.64,4490.9,7232.83
1.0,8592.0,617639.94,4613598.09,33.0,0.0,1.0,71951550.3,195911.5503,1.2,-558.0,489.815,259.985,20.1794,109.408,485.537,343.881,1716.08,1957.13,4411.4,7123.02
1.0,8593.0,617639.93,4613598.08,33.0,0.0,1.0,71951650.3,195911.6503,1.7,-122.0,525.709,114.269,-28.0,128.741,488.163,347.151,1666.75,1900.54,4413.15,7065.77
1.0,8594.0,617639.92,4613598.06,33.0,0.0,1.0,71951750.3,195911.7503,1.9,-384.0,548.358,134.141,-81.0,100.78,513.657,358.563,1659.8,1883.03,4418.59,7059.38
1.0,8595.0,617639.9,4613598.04,33.0,0.0,1.0,71951850.3,195911.8503,1.7,-556.0,493.217,243.546,-90.1,119.43,518.419,335.727,1679.25,1860.15,4430.06,7030.85
1.0,8596.0,617639.89,4613598.02,33.0,0.0,1.0,71951950.3,195911.9503,1.7,-384.0,523.765,259.531,-90.6,80.6386,538.639,260.233,1544.26,1851.58,4391.38,6907.41
1.0,8597.0,617639.92,4613598.05,33.0,0.0,1.0,71952050.3,195912.0503,1.9,-532.0,517.585,267.085,-60.7,70.8946,446.874,279.887,1512.83,1899.11,4399.13,6815.76
1.0,8598.0,617639.98,4613598.12,33.0,0.0,1.0,71952150.3,195912.1503,1.8,-632.0,485.958,322.383,-15.2,105.989,347.576,246.056,1569.74,1972.55,4448.98,6837.06
1.0,8599.0,617640.05,4613598.2,33.0,0.0,1.0,71952250.3,195912.2503,1.8,-491.0,481.851,222.085,-47.3,121.215,377.432,248.404,1691.39,1950.31,4428.37,6931.75
1.0,8600.0,617640.12,4613598.27,33.0,0.0,1.0,71952350.3,195912.3503,1.7,-427.0,456.06,217.413,-70.9,107.654,476.706,259.127,1653.86,1842.07,4450.59,6966.32
1.0,8601.0,617640.19,4613598.35,33.0,0.0,1.0,71952450.3,195912.4503,1.7,-494.0,415.032,247.304,-19.4,51.1268,452.272,263.455,1620.5,1757.84,4484.82,6953.24
1.0,8602.0,617640.26,4613598.42,33.0,0.0,1.0,71952550.3,195912.5503,1.8,-525.0,449.999,226.245,49.6553,112.665,410.434,272.549,1610.1,1726.64,4445.47,6965.66
1.0,8603.0,617640.33,4613598.5,33.0,0.0,1.0,71952650.3,195912.6503,1.5,-445.0,464.415,271.729,49.2217,70.6176,465.573,262.761,1630.14,1836.75,4472.66,7082.01
1.0,8604.0,617640.39,4613598.57,33.0,0.0,1.0,71952750.3,195912.7503,2.0,-203.0,426.302,194.842,28.0813,40.2083,406.545,232.045,1644.37,1854.89,4401.16,6906.47
1.0,8605.0,617640.46,4613598.65,33.0,0.0,1.0,71952850.3,195912.8503,1.8,-612.0,360.855,277.255,35.0169,20.5282,408.886,261.312,1649.43,1872.0,4463.98,6918.17
1.0,8606.0,617640.53,4613598.72,33.0,0.0,1.0,71952950.3,195912.9503,1.9,-732.0,412.481,323.075,49.6416,1.08254,459.83,355.361,1755.53,1970.26,4603.42,7280.9
1.0,8607.0,617640.53,4613598.66,33.0,0.0,1.0,71953050.3,195913.0503,1.9,-474.0,492.355,263.353,4.7355,82.1988,443.634,393.064,1692.02,1955.08,4598.57,7231.31
1.0,8608.0,617640.47,4613598.46,33.0,0.0,1.0,71953150.3,195913.1503,1.7,-557.0,428.163,289.258,-18.6,112.055,411.883,377.448,1669.7,1940.9,4499.49,6990.62
1.0,8609.0,617640.41,4613598.27,33.0,0.0,1.0,71953250.3,195913.2503,1.8,-591.0,414.885,316.711,-37.0,178.095,482.038,339.019,1698.08,1892.71,4508.14,7066.16
1.0,8610.0,617640.35,4613598.07,33.0,0.0,1.0,71953350.3,195913.3503,1.5,-554.0,509.163,297.397,52.581,185.429,479.286,284.253,1687.25,1934.6,4469.6,7197.88
1.0,8611.0,617640.29,4613597.87,33.0,0.0,1.0,71953450.3,195913.4503,2.6,-569.0,374.332,337.329,66.4017,137.261,498.37,273.966,1599.11,2009.34,4439.93,6978.14
1.0,8612.0,617640.23,4613597.67,33.0,0.0,1.0,71953550.3,195913.5503,0.8,-704.0,418.1,425.503,9.23858,134.127,537.637,376.161,1554.54,2058.71,4531.94,7051.46
1.0,8613.0,617640.17,4613597.48,33.0,0.0,1.0,71953650.3,195913.6503,2.6,500.671,801.732,29.5353,-106.0,248.705,492.113,397.774,1627.49,1987.98,4510.91,7326.26
1.0,8614.0,617640.11,4613597.28,33.0,0.0,1.0,71953750.3,195913.7503,1.3,-236.0,531.32,105.126,-116.0,7.09067,525.444,300.628,1638.66,1924.84,4551.4,7131.24
1.0,8615.0,617640.05,4613597.08,33.0,0.0,1.0,71953850.3,195913.8503,1.3,-379.0,452.237,122.396,-81.2,-6.86,508.33,226.317,1634.73,1836.89,4571.82,7085.88
1.0,8616.0,617639.98,4613596.88,33.0,0.0,1.0,71953950.3,195913.9503,1.5,-222.0,510.926,89.0749,-60.1,95.0098,427.4,285.919,1645.47,1883.98,4663.78,7187.46
1.0,8617.0,617639.92,4613596.69,33.0,0.0,1.0,71954050.3,195914.0503,1.5,-385.0,398.882,87.0264,-51.2,17.7542,374.429,319.907,1589.78,1872.38,4662.47,6974.31
1.0,8618.0,617639.86,4613596.49,33.0,0.0,1.0,71954150.3,195914.1503,1.6,-371.0,412.479,89.4004,-49.8,26.2795,364.476,288.587,1575.11,1875.19,4519.9,6822.13
1.0,8619.0,617639.8,4613596.29,33.0,0.0,1.0,71954250.3,195914.2503,2.0,-409.0,436.773,230.883,-44.3,81.764,400.943,271.788,1587.9,1995.98,4311.15,6692.48
1.0,8620.0,617639.74,4613596.09,33.0,0.0,1.0,71954350.3,195914.3503,2.0,-938.0,298.833,326.087,-44.1,-29.9,475.056,281.329,1583.65,1973.93,4194.93,6508.39
1.0,8621.0,617639.68,4613595.89,33.0,0.0,1.0,71954450.3,195914.4503,2.1,-992.0,328.463,328.674,25.9932,-97.9,477.31,293.059,1564.39,1905.25,4163.61,6559.76
1.0,8622.0,617639.62,4613595.7,33.0,0.0,1.0,71954550.3,195914.5503,1.7,-830.0,381.816,284.775,19.6959,17.7695,468.512,291.492,1575.18,1960.29,4266.82,6712.02
1.0,8623.0,617639.56,4613595.5,33.0,0.0,1.0,71954650.3,195914.6503,1.5,-672.0,453.501,248.195,-33.9,79.1802,430.822,207.511,1553.24,1918.81,4384.77,6788.45
1.0,8624.0,617639.5,4613595.3,33.0,0.0,1.0,71954750.3,195914.7503,1.9,-599.0,499.076,261.136,-41.5,52.7668,457.616,186.645,1588.13,1888.73,4371.9,6875.24
1.0,8625.0,617639.44,4613595.1,33.0,0.0,1.0,71954850.3,195914.8503,1.4,-723.0,427.224,306.438,-47.4,9.2544,466.596,258.575,1623.74,1814.92,4401.82,6872.01
1.0,8626.0,617639.37,4613594.91,33.0,0.0,1.0,71954950.3,195914.9503,1.6,-258.0,509.863,168.813,-116.0,35.4385,415.55,253.092,1642.64,1741.51,4357.71,6810.19
1.0,8627.0,617639.31,4613594.71,33.0,0.0,1.0,71955050.3,195915.0503,1.6,-435.0,491.369,202.233,-56.3,31.2695,403.586,224.285,1663.42,1758.62,4475.23,6977.25
1.0,8628.0,617639.25,4613594.51,33.0,0.0,1.0,71955150.3,195915.1503,1.6,-469.0,466.867,176.696,-35.6,72.472,395.717,250.04,1635.68,1854.3,4572.39,7035.03
1.0,8629.0,617639.19,4613594.31,33.0,0.0,1.0,71955250.3,195915.2503,2.0,-522.0,409.297,166.491,-24.7,102.051,405.495,235.743,1630.48,1745.1,4509.17,6929.79
1.0,8630.0,617639.13,4613594.12,33.0,0.0,1.0,71955350.3,195915.3503,2.0,-727.0,367.269,217.5,-19.0,56.9998,388.302,202.078,1629.07,1769.71,4423.7,6789.33
1.0,8631.0,617639.07,4613593.92,33.0,0.0,1.0,71955450.3,195915.4503,1.9,-536.0,395.002,148.825,-15.9,5.60931,392.642,206.026,1650.57,1788.77,4485.48,6907.75
1.0,8632.0,617639.01,4613593.72,33.0,0.0,1.0,71955550.3,195915.5503,2.3,-771.0,341.651,247.567,-19.7,-65.8,415.993,204.223,1585.19,1804.44,4635.62,6958.74
1.0,8633.0,617638.95,4613593.52,33.0,0.0,1.0,71955650.3,195915.6503,1.1,-906.0,314.033,345.49,-53.8,28.4815,419.481,272.403,1656.06,1926.28,4621.99,6957.81
1.0,8634.0,617638.89,4613593.33,33.0,0.0,1.0,71955750.3,195915.7503,1.6,-64.6,492.148,154.029,-109.0,162.351,434.029,397.444,1637.41,1959.76,4626.08,7080.67
1.0,8635.0,617638.83,4613593.13,33.0,0.0,1.0,71955850.3,195915.8503,1.6,-331.0,415.883,227.029,-25.3,148.705,413.77,299.907,1709.76,1870.26,4652.31,7166.39
1.0,8636.0,617638.77,4613592.93,33.0,0.0,1.0,71955950.3,195915.9503,1.6,-450.0,364.066,286.775,88.6582,109.4,463.084,300.082,1739.06,1929.99,4617.24,7272.11
1.0,8637.0,617638.7,4613592.73,33.0,0.0,1.0,71956050.3,195916.0503,1.7,-483.0,367.277,284.851,19.6622,149.618,483.593,393.591,1673.19,2034.45,4729.59,7273.32
1.0,8638.0,617638.64,4613592.53,33.0,0.0,1.0,71956150.3,195916.1503,1.5,-391.0,367.249,264.935,-15.3,176.752,472.062,381.495,1672.93,2019.89,4820.94,7317.87
1.0,8639.0,617638.58,4613592.34,33.0,0.0,1.0,71956250.3,195916.2503,1.6,-314.0,412.375,235.633,-18.1,119.722,457.89,359.621,1714.36,1901.98,4757.53,7324.03
1.0,8640.0,617638.52,4613592.14,33.0,0.0,1.0,71956350.3,195916.3503,1.7,-380.0,459.542,249.143,-47.9,118.565,505.727,367.673,1736.14,1966.95,4717.61,7371.09
1.0,8641.0,617638.46,4613591.94,33.0,0.0,1.0,71956450.3,195916.4503,1.7,-549.0,444.838,270.878,-55.6,121.733,525.833,338.579,1706.89,1887.95,4738.6,7360.53
1.0,8642.0,617638.4,4613591.74,33.0,0.0,1.0,71956550.3,195916.5503,1.7,-578.0,423.256,275.621,30.9138,149.147,525.36,299.075,1710.06,1856.41,4821.87,7511.45
1.0,8643.0,617638.34,4613591.55,33.0,0.0,1.0,71956650.3,195916.6503,1.6,-508.0,469.503,258.85,75.1791,230.534,498.069,298.332,1610.71,1835.77,4826.44,7479.91
1.0,8644.0,617638.28,4613591.35,33.0,0.0,1.0,71956750.3,195916.7503,1.6,-391.0,496.468,205.128,-5.25,152.536,471.672,335.906,1645.95,1774.25,4799.38,7408.21
1.0,8645.0,617638.22,4613591.15,33.0,0.0,1.0,71956850.3,195916.8503,1.7,-390.0,437.879,256.827,-42.3,84.2632,455.965,317.738,1684.56,1887.7,4845.82,7381.92
1.0,8646.0,617638.16,4613590.95,33.0,0.0,1.0,71956950.3,195916.9503,1.6,-416.0,473.26,267.362,-48.5,207.381,469.599,275.315,1751.21,1910.0,4696.21,7341.74
1.0,8647.0,617638.09,4613590.76,33.0,0.0,1.0,71957050.3,195917.0503,1.7,-454.0,471.632,350.887,-1.68,167.693,406.068,230.837,1757.37,1968.21,4649.66,7283.05
1.0,8648.0,617638.03,4613590.56,33.0,0.0,1.0,71957150.3,195917.1503,1.7,-568.0,452.916,369.771,-15.3,103.208,349.435,300.906,1744.29,1893.64,4754.58,7285.89
1.0,8649.0,617637.97,4613590.36,33.0,0.0,1.0,71957250.3,195917.2503,1.6,-674.0,401.547,334.567,-76.2,89.6662,429.842,268.887,1767.73,1836.45,4824.92,7347.83
1.0,8650.0,617637.91,4613590.16,33.0,0.0,1.0,71957350.3,195917.3503,1.6,-526.0,433.885,221.515,24.4652,132.147,520.268,353.526,1756.79,1823.42,4747.16,7482.56
1.0,8651.0,617637.85,4613589.97,33.0,0.0,1.0,71957450.3,195917.4503,1.7,-436.0,516.062,189.428,27.4655,143.938,571.34,354.817,1711.09,1831.9,4724.64,7550.59
1.0,8652.0,617637.79,4613589.77,33.0,0.0,1.0,71957550.3,195917.5503,1.7,-422.0,520.999,304.32,17.6988,61.1249,554.807,278.072,1686.39,1903.06,4656.5,7436.39
1.0,8653.0,617637.73,4613589.57,33.0,0.0,1.0,71957650.3,195917.6503,1.6,-456.0,475.092,317.146,18.5423,50.5811,492.445,318.76,1714.01,2025.79,4595.25,7295.35
1.0,8654.0,617637.67,4613589.37,33.0,0.0,1.0,71957750.3,195917.7503,1.7,-458.0,436.859,295.233,-71.8,92.8987,404.138,315.303,1734.3,1953.51,4663.88,7167.41
1.0,8655.0,617637.61,4613589.17,33.0,0.0,1.0,71957850.3,195917.8503,1.7,-477.0,524.306,280.758,-92.8,93.6218,476.876,317.985,1730.68,1898.55,4817.86,7456.91
1.0,8656.0,617637.55,4613588.98,33.0,0.0,1.0,71957950.3,195917.9503,1.7,-535.0,566.909,250.154,-98.3,101.179,493.67,259.623,1689.46,1982.49,4825.83,7477.58
1.0,8657.0,617637.49,4613588.78,33.0,0.0,1.0,71958050.3,195918.0503,1.7,-476.0,528.201,206.313,-109.0,51.4453,465.094,239.795,1690.53,1978.26,4703.57,7278.11
1.0,8658.0,617637.42,4613588.58,33.0,0.0,1.0,71958150.3,195918.1503,1.6,-485.0,510.195,195.359,6.06872,18.6451,528.052,262.533,1688.59,1884.51,4675.95,7408.86
1.0,8659.0,617637.36,4613588.38,33.0,0.0,1.0,71958250.3,195918.2503,1.7,-510.0,522.962,174.874,30.64,23.0825,564.635,360.52,1751.37,1806.28,4622.79,7492.4
1.0,8660.0,617637.3,4613588.19,33.0,0.0,1.0,71958350.3,195918.3503,1.7,-518.0,452.648,166.646,-9.63,106.509,516.816,355.951,1810.23,1830.59,4643.59,7413.65
1.0,8661.0,617637.24,4613587.99,33.0,0.0,1.0,71958450.3,195918.4503,1.7,-530.0,430.125,262.342,-55.7,125.761,514.567,332.265,1758.03,1930.4,4751.46,7398.47
1.0,8662.0,617637.18,4613587.79,33.0,0.0,1.0,71958550.3,195918.5503,1.7,-447.0,509.028,281.423,-45.2,148.826,493.753,359.793,1670.3,1850.05,4743.91,7371.82
1.0,8663.0,617637.12,4613587.59,33.0,0.0,1.0,71958650.3,195918.6503,1.7,-347.0,462.819,396.586,-44.5,219.693,424.292,406.742,1694.45,1834.75,4672.77,7209.78
1.0,8664.0,617637.06,4613587.4,33.0,0.0,1.0,71958750.3,195918.7503,1.6,-199.0,434.295,428.819,-57.6,304.253,352.594,418.169,1692.14,1892.17,4646.57,7068.03
1.0,8665.0,617637.0,4613587.2,33.0,0.0,1.0,71958850.3,195918.8503,1.6,-220.0,499.942,441.795,-83.1,303.14,348.616,413.931,1665.62,1907.7,4624.96,7056.07
1.0,8666.0,617636.94,4613587.0,33.0,0.0,1.0,71958950.3,195918.9503,1.6,-273.0,479.25,472.914,-69.8,278.824,346.531,397.482,1620.26,1874.39,4644.09,7020.32
1.0,8667.0,617636.88,4613586.8,33.0,0.0,1.0,71959050.3,195919.0503,1.6,-351.0,432.021,399.795,-54.8,264.571,408.88,431.703,1609.78,1851.22,4601.91,6997.76
1.0,8668.0,617636.81,4613586.6,33.0,0.0,1.0,71959150.3,195919.1503,1.6,-386.0,342.292,397.16,-62.4,263.267,487.168,516.26,1710.45,1825.55,4579.47,7056.95
1.0,8669.0,617636.75,4613586.41,33.0,0.0,1.0,71959250.3,195919.2503,1.7,-411.0,351.945,419.37,-105.0,233.651,429.611,490.962,1643.41,1841.65,4591.67,6911.8
1.0,8670.0,617636.69,4613586.21,33.0,0.0,1.0,71959350.3,195919.3503,1.6,-385.0,435.588,365.184,-112.0,213.174,404.732,501.251,1574.86,1880.08,4662.71,6965.46
1.0,8671.0,617636.63,4613586.01,33.0,0.0,1.0,71959450.3,195919.4503,1.6,-377.0,491.582,343.729,-35.2,206.362,327.761,436.96,1650.09,1929.62,4660.79,7095.07
1.0,8672.0,617636.57,4613585.81,33.0,0.0,1.0,71959550.3,195919.5503,1.6,-392.0,471.02,402.563,-93.2,178.768,349.486,388.525,1595.12,1959.87,4674.37,6996.81
1.0,8673.0,617636.51,4613585.62,33.0,0.0,1.0,71959650.3,195919.6503,1.6,-376.0,414.557,376.861,-134.0,161.138,368.163,363.732,1531.81,1945.22,4626.17,6806.49
1.0,8674.0,617636.45,4613585.42,33.0,0.0,1.0,71959750.3,195919.7503,1.6,-264.0,441.889,344.731,-78.1,200.531,400.867,332.155,1586.02,1960.17,4609.96,6960.6
1.0,8675.0,617636.39,4613585.22,33.0,0.0,1.0,71959850.3,195919.8503,1.6,-279.0,458.141,381.781,-61.0,213.767,398.99,382.566,1598.54,2025.25,4677.57,7072.2
1.0,8676.0,617636.33,4613585.02,33.0,0.0,1.0,71959950.3,195919.9503,1.2,-338.0,378.96,373.493,-46.5,126.491,428.659,406.446,1619.57,2030.98,4626.83,7007.56
1.0,8677.0,617636.27,4613584.83,33.0,0.0,1.0,71960050.3,195920.0503,1.5,-466.0,392.86,390.506,-68.8,138.619,411.126,437.324,1712.28,1911.36,4693.77,7141.25
1.0,8678.0,617636.21,4613584.63,33.0,0.0,1.0,71960150.3,195920.1503,1.7,-372.0,358.638,371.854,-58.2,204.024,523.734,314.651,1676.85,1929.98,4731.49,7232.49
1.0,8679.0,617636.14,4613584.43,33.0,0.0,1.0,71960250.3,195920.2503,1.6,-359.0,346.771,283.519,-22.1,177.058,564.98,309.719,1652.79,1877.56,4715.51,7257.93
1.0,8680.0,617636.08,4613584.23,33.0,0.0,1.0,71960350.3,195920.3503,1.6,-407.0,458.429,312.826,-23.6,153.123,553.595,322.222,1673.84,1863.2,4618.32,7280.61
1.0,8681.0,617636.02,4613584.04,33.0,0.0,1.0,71960450.3,195920.4503,1.8,-474.0,507.554,357.571,-49.1,110.721,557.155,330.847,1678.4,1883.58,4644.17,7338.13
1.0,8682.0,617635.96,4613583.84,33.0,0.0,1.0,71960550.3,195920.5503,1.7,-615.0,435.215,324.682,-64.3,118.112,498.209,385.217,1655.81,1858.59,4726.83,7251.76
1.0,8683.0,617635.9,4613583.64,33.0,0.0,1.0,71960650.3,195920.6503,1.7,-529.0,416.184,282.47,-2.66,124.072,434.685,346.933,1636.85,1852.02,4860.06,7345.12
1.0,8684.0,617635.84,4613583.44,33.0,0.0,1.0,71960750.3,195920.7503,1.8,-427.0,504.247,280.315,-13.6,141.438,454.31,283.047,1594.37,1947.39,4850.68,7390.05
1.0,8685.0,617635.78,4613583.24,33.0,0.0,1.0,71960850.3,195920.8503,1.8,-409.0,534.15,271.796,-50.1,115.306,398.601,352.069,1673.92,1912.69,4771.63,7328.22
